return_product_id,return_product_ref,return_id,product_id,quantity,total,status,created_at,created_user_id,updated_at,updated_user_id
2639,6f48801b-40c6-11ee-9a6d-5254007123c1,1876,3824,1.0,1250.0,1,2023-08-22 14:02:30,5,2023-08-22 08:32:30,
2640,f5927fbe-40db-11ee-9a6d-5254007123c1,1877,2818,1.0,2700.0,1,2023-08-22 16:36:35,5,2023-08-22 11:06:35,
2641,d02e6da5-40df-11ee-9a6d-5254007123c1,1878,2975,1.0,980.0,1,2023-08-22 17:04:10,5,2023-08-22 11:34:10,
2642,4ecd4a4e-40e1-11ee-9a6d-5254007123c1,1879,2907,1.0,600.0,1,2023-08-22 17:14:52,5,2023-08-22 11:44:52,
2643,6bec8f7e-40e5-11ee-9a6d-5254007123c1,1880,1977,3.0,5400.0,1,2023-08-22 17:44:19,5,2023-08-22 12:14:19,
2644,6beea167-40e5-11ee-9a6d-5254007123c1,1880,1975,1.0,3600.0,1,2023-08-22 17:44:19,5,2023-08-22 12:14:19,
2645,3fe884ae-40e8-11ee-9a6d-5254007123c1,1881,4390,2.0,100.0,1,2023-08-22 18:04:34,5,2023-08-22 12:34:34,
2646,4da661d5-40e9-11ee-9a6d-5254007123c1,1882,1171,30.0,105.0,1,2023-08-22 18:12:06,5,2023-08-22 12:42:06,
2647,d0853b00-4170-11ee-9a6d-5254007123c1,1883,4586,2.0,3400.0,1,2023-08-23 10:22:08,5,2023-08-23 04:52:08,
2648,d5ec28a5-4190-11ee-9a6d-5254007123c1,1884,3276,20.0,48.0,1,2023-08-23 14:11:21,5,2023-08-23 08:41:21,
2649,c7c8a1bb-4198-11ee-9a6d-5254007123c1,1885,3706,3.0,180.0,1,2023-08-23 15:08:13,5,2023-08-23 09:38:13,
2650,c7cb571f-4198-11ee-9a6d-5254007123c1,1885,4385,1.0,35.0,1,2023-08-23 15:08:13,5,2023-08-23 09:38:13,
2651,5ce3f604-419f-11ee-9a6d-5254007123c1,1886,3026,2.0,5600.0,1,2023-08-23 15:55:20,5,2023-08-23 10:25:20,
2652,c16eeb53-41af-11ee-9a6d-5254007123c1,1887,4247,1.0,1000.0,1,2023-08-23 17:52:41,5,2023-08-23 12:22:41,
2653,fef0a483-425d-11ee-9a6d-5254007123c1,1888,3925,1.0,605.0,1,2023-08-24 14:39:57,5,2023-08-24 09:09:57,
2654,a2d41719-425e-11ee-9a6d-5254007123c1,1889,2409,1.0,520.0,1,2023-08-24 14:44:32,5,2023-08-24 09:14:32,
2655,60b811df-4278-11ee-9a6d-5254007123c1,1890,2451,5.0,2650.0,1,2023-08-24 17:48:48,5,2023-08-24 12:18:48,
2656,45ceceb3-4310-11ee-9a6d-5254007123c1,1891,2663,100.0,16065.0,1,2023-08-25 11:56:06,5,2023-08-25 06:26:06,
2657,dbdb5dac-4314-11ee-9a6d-5254007123c1,1892,5048,50.0,12500.0,1,2023-08-25 12:28:56,5,2023-08-25 06:58:56,
2658,4e511cd2-4316-11ee-9a6d-5254007123c1,1893,1746,3.0,19500.0,1,2023-08-25 12:39:17,5,2023-08-25 07:09:17,
2659,ec7942fc-4338-11ee-9a6d-5254007123c1,1894,855,1.0,360.0,1,2023-08-25 16:47:05,5,2023-08-25 11:17:05,
2660,0f97e697-43c3-11ee-9a6d-5254007123c1,1895,742,1.0,450.0,1,2023-08-26 09:15:55,5,2023-08-26 03:45:55,
2661,b10abe3d-43c4-11ee-9a6d-5254007123c1,1896,4961,3.0,840.0,1,2023-08-26 09:27:35,5,2023-08-26 03:57:35,
2662,3b0cf605-43cc-11ee-9a6d-5254007123c1,1897,2907,1.0,750.0,1,2023-08-26 10:21:33,5,2023-08-26 04:51:33,
2663,c8d56b77-43d5-11ee-9a6d-5254007123c1,1898,2556,45.0,22500.0,1,2023-08-26 11:29:57,5,2023-08-26 05:59:57,
2664,9dc70640-43d8-11ee-9a6d-5254007123c1,1899,3285,1.0,580.0,1,2023-08-26 11:50:13,5,2023-08-26 06:20:13,
2665,0d7b3b03-43dd-11ee-9a6d-5254007123c1,1900,1059,1.0,700.0,1,2023-08-26 12:21:58,5,2023-08-26 06:51:58,
2666,b4dfb77c-43e3-11ee-9a6d-5254007123c1,1901,2254,1.0,4000.0,1,2023-08-26 13:09:36,5,2023-08-26 07:39:36,
2667,b387b48c-43f0-11ee-9a6d-5254007123c1,1902,3884,1.0,320.0,1,2023-08-26 14:42:37,5,2023-08-26 09:12:37,
2668,ba425970-449d-11ee-9a6d-5254007123c1,1903,1822,1.0,2000.0,1,2023-08-27 11:21:12,5,2023-08-27 05:51:12,
2669,ba442308-449d-11ee-9a6d-5254007123c1,1903,1725,1.0,800.0,1,2023-08-27 11:21:12,5,2023-08-27 05:51:12,
2670,18e61d34-455e-11ee-9a6d-5254007123c1,1904,3247,1.0,180.0,1,2023-08-28 10:18:14,5,2023-08-28 04:48:14,
2671,3bf70813-4571-11ee-9a6d-5254007123c1,1905,2243,1.0,8500.0,1,2023-08-28 12:35:13,5,2023-08-28 07:05:13,
2672,163d1dad-4578-11ee-9a6d-5254007123c1,1906,1331,1.0,1750.0,1,2023-08-28 13:24:16,5,2023-08-28 07:54:16,
2673,8338b7f2-457a-11ee-9a6d-5254007123c1,1907,1272,1.0,30.0,1,2023-08-28 13:41:38,5,2023-08-28 08:11:38,
2674,833ac894-457a-11ee-9a6d-5254007123c1,1907,3915,1.0,180.0,1,2023-08-28 13:41:38,5,2023-08-28 08:11:38,
2675,833e578b-457a-11ee-9a6d-5254007123c1,1907,3775,1.0,180.0,1,2023-08-28 13:41:38,5,2023-08-28 08:11:38,
2676,b9a44aee-457c-11ee-9a6d-5254007123c1,1908,742,1.0,450.0,1,2023-08-28 13:57:28,5,2023-08-28 08:27:28,
2677,7fa974e3-458d-11ee-9a6d-5254007123c1,1909,4460,1.0,450.0,1,2023-08-28 15:57:32,5,2023-08-28 10:27:32,
2678,c13837de-45a1-11ee-9a6d-5254007123c1,1910,4648,1.0,6000.0,1,2023-08-28 18:22:32,5,2023-08-28 12:52:32,
2679,55b3af04-4632-11ee-9a6d-5254007123c1,1911,4458,77.0,70840.0,1,2023-08-29 11:37:29,5,2023-08-29 06:07:29,
2680,35c3dad5-463e-11ee-9a6d-5254007123c1,1912,2080,1.0,300.0,1,2023-08-29 13:02:29,5,2023-08-29 07:32:29,
2681,0f875ae0-47ac-11ee-9a6d-5254007123c1,1913,1750,1.0,1950.0,1,2023-08-31 08:41:21,5,2023-08-31 03:11:21,
2682,941dc904-47ac-11ee-9a6d-5254007123c1,1914,191,1.0,550.0,1,2023-08-31 08:45:03,5,2023-08-31 03:15:03,
2683,fa5a13a1-47b0-11ee-9a6d-5254007123c1,1915,2550,3.0,2790.0,1,2023-08-31 09:16:33,5,2023-08-31 03:46:33,
2684,4ee96940-47c7-11ee-9a6d-5254007123c1,1916,1688,1.0,2300.0,1,2023-08-31 11:56:24,5,2023-08-31 06:26:24,
2685,90c12d22-47f6-11ee-ac5a-5254007123c1,1917,3569,1.0,750.0,1,2023-08-31 17:34:41,5,2023-08-31 12:04:41,
2686,90c335f0-47f6-11ee-ac5a-5254007123c1,1917,3161,1.0,450.0,1,2023-08-31 17:34:41,5,2023-08-31 12:04:41,
2687,90c4e866-47f6-11ee-ac5a-5254007123c1,1917,4188,1.0,520.0,1,2023-08-31 17:34:41,5,2023-08-31 12:04:41,
2688,1a2739f6-4886-11ee-ac5a-5254007123c1,1918,4180,1.0,13000.0,1,2023-09-01 10:42:09,5,2023-09-01 05:12:09,
2689,df8b8d22-48af-11ee-ac5a-5254007123c1,1919,5050,1.0,120.0,1,2023-09-01 15:41:10,5,2023-09-01 10:11:10,
2690,b0c8478a-495c-11ee-ac5a-5254007123c1,1920,1321,1.0,350.0,1,2023-09-02 12:18:14,5,2023-09-02 06:48:14,
2691,b3a21756-4967-11ee-ac5a-5254007123c1,1921,3838,7.0,980.0,1,2023-09-02 13:37:03,5,2023-09-02 08:07:03,
2692,b3a27ea3-4967-11ee-ac5a-5254007123c1,1922,3838,7.0,980.0,1,2023-09-02 13:37:03,5,2023-09-02 08:07:03,
2693,bf05d606-496d-11ee-ac5a-5254007123c1,1923,1018,3.0,195.0,1,2023-09-02 14:20:20,5,2023-09-02 08:50:20,
2694,5fb9bf65-4972-11ee-ac5a-5254007123c1,1924,67,1.0,35000.0,1,2023-09-02 14:53:27,5,2023-09-02 09:23:27,
2695,32706e31-497b-11ee-ac5a-5254007123c1,1925,2952,2.0,280.0,1,2023-09-02 15:56:37,5,2023-09-02 10:26:37,
2696,062828a8-498e-11ee-ac5a-5254007123c1,1926,1009,1.0,462.5,1,2023-09-02 18:11:23,5,2023-09-02 12:41:23,
2697,9b020f08-4a06-11ee-ac5a-5254007123c1,1927,829,2.0,4200.0,1,2023-09-03 08:34:32,5,2023-09-03 03:04:32,
2698,a0dafbb2-4a20-11ee-ac5a-5254007123c1,1928,4407,1.0,1050.0,1,2023-09-03 11:40:49,5,2023-09-03 06:10:49,
2699,0dd4fa1c-4a22-11ee-ac5a-5254007123c1,1929,643,1.0,200.0,1,2023-09-03 11:51:01,5,2023-09-03 06:21:01,
2700,4038953a-4a26-11ee-ac5a-5254007123c1,1930,2451,200.0,97000.0,1,2023-09-03 12:21:04,5,2023-09-03 06:51:04,
2701,d5e1f090-4a32-11ee-ac5a-5254007123c1,1931,2939,1.0,350.0,1,2023-09-03 13:51:09,5,2023-09-03 08:21:09,
2702,dba94c6d-4ad0-11ee-ac5a-5254007123c1,1932,4973,1.0,850.0,1,2023-09-04 08:42:19,5,2023-09-04 03:12:19,
2703,1a0a466e-4af4-11ee-ac5a-5254007123c1,1933,792,30.0,450.0,1,2023-09-04 12:54:36,5,2023-09-04 07:24:36,
2704,88c1226d-4af4-11ee-ac5a-5254007123c1,1934,792,90.0,1350.0,1,2023-09-04 12:57:42,5,2023-09-04 07:27:42,
2705,978296f5-4af4-11ee-ac5a-5254007123c1,1935,792,90.0,1350.0,1,2023-09-04 12:58:06,5,2023-09-04 07:28:06,
2706,b1077a38-4af4-11ee-ac5a-5254007123c1,1936,792,150.0,2250.0,1,2023-09-04 12:58:49,5,2023-09-04 07:28:49,
2707,b10be1dd-4af4-11ee-ac5a-5254007123c1,1937,792,150.0,2250.0,1,2023-09-04 12:58:49,5,2023-09-04 07:28:49,
2708,49699db3-4ba6-11ee-ac5a-5254007123c1,1938,4165,1.0,250.0,1,2023-09-05 10:10:06,5,2023-09-05 04:40:06,
2709,4ad28ccb-4ba9-11ee-ac5a-5254007123c1,1939,2056,18.0,18.0,1,2023-09-05 10:31:37,5,2023-09-05 05:01:37,
2710,4ad4c928-4ba9-11ee-ac5a-5254007123c1,1939,1540,2.0,82.0,1,2023-09-05 10:31:37,5,2023-09-05 05:01:37,
2711,4ad6c72a-4ba9-11ee-ac5a-5254007123c1,1939,4777,1.0,130.0,1,2023-09-05 10:31:37,5,2023-09-05 05:01:37,
2712,96d0769f-4bb3-11ee-ac5a-5254007123c1,1940,891,6.0,2100.0,1,2023-09-05 11:45:19,5,2023-09-05 06:15:19,
2713,1eee1165-4bb5-11ee-ac5a-5254007123c1,1941,1174,1.0,3700.0,1,2023-09-05 11:56:17,5,2023-09-05 06:26:17,
2714,1c41cadb-4bb6-11ee-ac5a-5254007123c1,1942,4107,2.0,560.0,1,2023-09-05 12:03:22,5,2023-09-05 06:33:22,
2715,69b98dfe-4bb7-11ee-ac5a-5254007123c1,1943,3088,1.0,8000.0,1,2023-09-05 12:12:41,5,2023-09-05 06:42:41,
2716,cf95c5d1-4bb7-11ee-ac5a-5254007123c1,1944,1902,1.0,2200.0,1,2023-09-05 12:15:32,5,2023-09-05 06:45:32,
2717,8142c120-4bc6-11ee-ac5a-5254007123c1,1945,4960,9.0,2340.0,1,2023-09-05 14:00:43,5,2023-09-05 08:30:43,
2718,f81b03d9-4bf1-11ee-ac5a-5254007123c1,1946,3230,3.0,1140.0,1,2023-09-05 19:11:51,5,2023-09-05 13:41:51,
2719,b0965848-4c64-11ee-ac5a-5254007123c1,1947,1964,2.0,1400.0,1,2023-09-06 08:53:03,5,2023-09-06 03:23:03,
2720,24631c0a-4c86-11ee-ac5a-5254007123c1,1948,829,10.0,21000.0,1,2023-09-06 12:52:31,5,2023-09-06 07:22:31,
2721,b6526d08-4c92-11ee-ac5a-5254007123c1,1949,4261,1.0,880.0,1,2023-09-06 14:22:30,5,2023-09-06 08:52:30,
2722,bdf6c434-4c96-11ee-ac5a-5254007123c1,1950,2350,1.0,6900.0,1,2023-09-06 14:51:21,5,2023-09-06 09:21:21,
2723,0e226130-4d2b-11ee-ac5a-5254007123c1,1951,4948,1.0,1480.0,1,2023-09-07 08:33:01,5,2023-09-07 03:03:01,
2724,89985717-4d31-11ee-ac5a-5254007123c1,1952,4217,12.0,1700.4,1,2023-09-07 09:19:25,5,2023-09-07 03:49:25,
2725,2f3035a6-4d43-11ee-ac5a-5254007123c1,1953,805,1.0,500.0,1,2023-09-07 11:25:44,5,2023-09-07 05:55:44,
2726,4495106e-4d54-11ee-ac5a-5254007123c1,1954,1639,1.0,10200.0,1,2023-09-07 13:28:01,5,2023-09-07 07:58:01,
2727,7059f107-4d5f-11ee-ac5a-5254007123c1,1955,3231,10.5,3675.0,1,2023-09-07 14:47:59,5,2023-09-07 09:17:59,
2728,fda2689b-4d7f-11ee-ac5a-5254007123c1,1956,1680,5.0,3900.0,1,2023-09-07 18:41:00,5,2023-09-07 13:11:00,
2729,ea014ecc-4e00-11ee-ac5a-5254007123c1,1957,4718,1.0,350.0,1,2023-09-08 10:03:52,5,2023-09-08 04:33:52,
2730,b68b3025-4e17-11ee-ac5a-5254007123c1,1958,3343,1.0,50.0,1,2023-09-08 12:47:04,5,2023-09-08 07:17:04,
2731,5fa2e20b-4e18-11ee-ac5a-5254007123c1,1959,2202,1.0,1600.0,1,2023-09-08 12:51:48,5,2023-09-08 07:21:48,
2732,9990cf5c-4e1a-11ee-ac5a-5254007123c1,1960,1082,1.0,1950.0,1,2023-09-08 13:07:44,5,2023-09-08 07:37:44,
2733,b726b65e-4e1b-11ee-ac5a-5254007123c1,1961,3219,6.5,1170.0,1,2023-09-08 13:15:43,5,2023-09-08 07:45:43,
2734,b60fb25a-4e28-11ee-ac5a-5254007123c1,1962,1726,1.0,350.0,1,2023-09-08 14:48:45,5,2023-09-08 09:18:45,
2735,a1831eba-4ed7-11ee-ac5a-5254007123c1,1963,4260,1.0,800.0,1,2023-09-09 11:40:52,5,2023-09-09 06:10:52,
2736,a1868082-4ed7-11ee-ac5a-5254007123c1,1963,2672,1.0,920.0,1,2023-09-09 11:40:52,5,2023-09-09 06:10:52,
2737,d1866aae-4eeb-11ee-ac5a-5254007123c1,1964,5065,1.0,1800.0,1,2023-09-09 14:05:23,5,2023-09-09 08:35:23,
2738,dd9c0001-4ef9-11ee-ac5a-5254007123c1,1965,2224,9.0,1350.0,1,2023-09-09 15:45:56,5,2023-09-09 10:15:56,
2739,f6738d3b-4f11-11ee-ac5a-5254007123c1,1966,4266,1.0,435.0,1,2023-09-09 18:38:26,5,2023-09-09 13:08:26,
2740,49e2ba1c-4fa7-11ee-ac5a-5254007123c1,1967,4130,1.0,1600.0,1,2023-09-10 12:27:21,5,2023-09-10 06:57:21,
2741,ca27719e-4fac-11ee-ac5a-5254007123c1,1968,3695,2.0,460.0,1,2023-09-10 13:06:43,5,2023-09-10 07:36:43,
2742,04ee9ad8-4fae-11ee-ac5a-5254007123c1,1969,829,5.0,10500.0,1,2023-09-10 13:15:32,5,2023-09-10 07:45:32,
2743,1e38f1b7-5060-11ee-ac5a-5254007123c1,1970,2234,6.0,1560.0,1,2023-09-11 10:30:24,5,2023-09-11 05:00:24,
2744,1e3b1f63-5060-11ee-ac5a-5254007123c1,1970,445,3.0,45.0,1,2023-09-11 10:30:24,5,2023-09-11 05:00:24,
2745,1e3c422a-5060-11ee-ac5a-5254007123c1,1970,440,3.0,90.0,1,2023-09-11 10:30:24,5,2023-09-11 05:00:24,
2746,477b68fd-506e-11ee-ac5a-5254007123c1,1971,3650,1.0,2600.0,1,2023-09-11 12:11:47,5,2023-09-11 06:41:47,
2747,93c8bb86-506f-11ee-ac5a-5254007123c1,1972,2480,1.0,2850.0,1,2023-09-11 12:21:04,5,2023-09-11 06:51:04,
2748,30ef5557-5072-11ee-ac5a-5254007123c1,1973,3078,1.0,2100.0,1,2023-09-11 12:39:47,5,2023-09-11 07:09:47,
2749,d96d97b2-5073-11ee-ac5a-5254007123c1,1974,2648,2.0,1700.0,1,2023-09-11 12:51:39,5,2023-09-11 07:21:39,
2750,2a7ffafc-507e-11ee-ac5a-5254007123c1,1975,3014,1.0,2400.0,1,2023-09-11 14:05:30,5,2023-09-11 08:35:30,
2751,5095bb36-507e-11ee-ac5a-5254007123c1,1976,682,1.0,1500.0,1,2023-09-11 14:06:34,5,2023-09-11 08:36:34,
2752,75533422-5080-11ee-ac5a-5254007123c1,1977,4321,1.0,1350.0,1,2023-09-11 14:21:54,5,2023-09-11 08:51:54,
2753,6817b17b-5085-11ee-ac5a-5254007123c1,1978,4045,1.0,3100.0,1,2023-09-11 14:57:20,5,2023-09-11 09:27:20,
2754,b16e2cc0-5126-11ee-ac5a-5254007123c1,1979,539,220.0,1760.0,1,2023-09-12 10:11:52,5,2023-09-12 04:41:52,
2755,4d38edb7-5129-11ee-ac5a-5254007123c1,1980,3690,500.0,10410.0,1,2023-09-12 10:30:32,5,2023-09-12 05:00:32,
2756,4d3a03a9-5129-11ee-ac5a-5254007123c1,1980,4385,200.0,4080.0,1,2023-09-12 10:30:32,5,2023-09-12 05:00:32,
2757,4d3b3182-5129-11ee-ac5a-5254007123c1,1980,4386,100.0,4675.0,1,2023-09-12 10:30:32,5,2023-09-12 05:00:32,
2758,4d3c0906-5129-11ee-ac5a-5254007123c1,1980,1652,50.0,5176.5,1,2023-09-12 10:30:32,5,2023-09-12 05:00:32,
2759,4d3cf353-5129-11ee-ac5a-5254007123c1,1980,1565,20.0,2600.0,1,2023-09-12 10:30:32,5,2023-09-12 05:00:32,
2760,5669d9c4-5129-11ee-ac5a-5254007123c1,1981,3690,500.0,10410.0,1,2023-09-12 10:30:48,5,2023-09-12 05:00:48,
2761,566ae04d-5129-11ee-ac5a-5254007123c1,1981,4385,200.0,4080.0,1,2023-09-12 10:30:48,5,2023-09-12 05:00:48,
2762,566ba948-5129-11ee-ac5a-5254007123c1,1981,4386,100.0,4675.0,1,2023-09-12 10:30:48,5,2023-09-12 05:00:48,
2763,566c65ab-5129-11ee-ac5a-5254007123c1,1981,1652,50.0,5176.5,1,2023-09-12 10:30:48,5,2023-09-12 05:00:48,
2764,566d16dc-5129-11ee-ac5a-5254007123c1,1981,1565,20.0,2600.0,1,2023-09-12 10:30:48,5,2023-09-12 05:00:48,
2765,97d6e6d5-5152-11ee-ac5a-5254007123c1,1982,2451,2.0,1100.0,1,2023-09-12 15:26:07,5,2023-09-12 09:56:07,
2766,fdf311fe-520a-11ee-ac5a-5254007123c1,1983,3874,1.0,320.0,1,2023-09-13 13:26:05,5,2023-09-13 07:56:05,
2767,4da14746-520c-11ee-ac5a-5254007123c1,1984,1905,1.0,2400.0,1,2023-09-13 13:35:29,5,2023-09-13 08:05:29,
2768,0d9bc19e-5212-11ee-ac5a-5254007123c1,1985,3106,1.0,2900.0,1,2023-09-13 14:16:38,5,2023-09-13 08:46:38,
2769,e8550687-5224-11ee-ac5a-5254007123c1,1986,2102,5.0,1400.0,1,2023-09-13 16:31:36,5,2023-09-13 11:01:36,
2770,0d7de622-5234-11ee-ac5a-5254007123c1,1987,4355,1.0,700.0,1,2023-09-13 18:20:01,5,2023-09-13 12:50:01,
2771,1ee211c1-52ab-11ee-ac5a-5254007123c1,1988,1574,2.0,500.0,1,2023-09-14 08:32:20,5,2023-09-14 03:02:20,
2772,e7752cb1-537d-11ee-ac5a-5254007123c1,1989,2293,5.0,600.0,1,2023-09-15 09:41:11,5,2023-09-15 04:11:11,
2773,e4b54fd3-537e-11ee-ac5a-5254007123c1,1990,680,7.5,3600.0,1,2023-09-15 09:48:16,5,2023-09-15 04:18:16,
2774,e4b64e57-537e-11ee-ac5a-5254007123c1,1990,1102,1.0,650.0,1,2023-09-15 09:48:16,5,2023-09-15 04:18:16,
2775,2ab6c0cb-5382-11ee-ac5a-5254007123c1,1991,3768,15.0,9750.0,1,2023-09-15 10:11:42,5,2023-09-15 04:41:42,
2776,a04e8b3d-5383-11ee-ac5a-5254007123c1,1992,829,10.0,20700.0,1,2023-09-15 10:22:09,5,2023-09-15 04:52:09,
2777,733efa79-53a6-11ee-ac5a-5254007123c1,1993,4956,2.0,480.0,1,2023-09-15 14:31:25,5,2023-09-15 09:01:25,
2778,50ac8a2d-544f-11ee-ac5a-5254007123c1,1994,1378,7.0,140.0,1,2023-09-16 10:40:12,5,2023-09-16 05:10:12,
2779,7c0ef32f-5458-11ee-ac5a-5254007123c1,1995,439,1.0,2400.0,1,2023-09-16 11:45:51,5,2023-09-16 06:15:51,
2780,942e95c4-545a-11ee-ac5a-5254007123c1,1996,2472,1.0,3250.0,1,2023-09-16 12:00:50,5,2023-09-16 06:30:50,
2781,9430d912-545a-11ee-ac5a-5254007123c1,1996,1371,500.0,1500.0,1,2023-09-16 12:00:50,5,2023-09-16 06:30:50,
2782,f5c6960e-545a-11ee-ac5a-5254007123c1,1997,807,1.0,10500.0,1,2023-09-16 12:03:34,5,2023-09-16 06:33:34,
2783,03b1ed41-545f-11ee-ac5a-5254007123c1,1998,2135,50.0,300.0,1,2023-09-16 12:32:35,5,2023-09-16 07:02:35,
2784,03b34d61-545f-11ee-ac5a-5254007123c1,1998,719,2.0,220.0,1,2023-09-16 12:32:35,5,2023-09-16 07:02:35,
2785,03b43e36-545f-11ee-ac5a-5254007123c1,1998,1983,1.0,1350.0,1,2023-09-16 12:32:35,5,2023-09-16 07:02:35,
2786,5a4ff525-5460-11ee-ac5a-5254007123c1,1999,3149,1.0,500.0,1,2023-09-16 12:42:10,5,2023-09-16 07:12:10,
2787,64357118-5460-11ee-ac5a-5254007123c1,2000,2170,1.0,1600.0,1,2023-09-16 12:42:26,5,2023-09-16 07:12:26,
2788,f99494e4-5491-11ee-ac5a-5254007123c1,2001,214,1.0,4600.0,1,2023-09-16 18:37:22,5,2023-09-16 13:07:22,
2789,f8ca7666-5516-11ee-ac5a-5254007123c1,2002,5108,1.0,2400.0,1,2023-09-17 10:29:24,5,2023-09-17 04:59:24,
2790,f8ccad0e-5516-11ee-ac5a-5254007123c1,2002,3170,3.0,6600.0,1,2023-09-17 10:29:24,5,2023-09-17 04:59:24,
2791,545a4e64-5521-11ee-ac5a-5254007123c1,2003,456,1.0,1800.0,1,2023-09-17 11:43:33,5,2023-09-17 06:13:33,
2792,259610b8-55e0-11ee-ac5a-5254007123c1,2004,4770,1.0,260.0,1,2023-09-18 10:29:28,5,2023-09-18 04:59:28,
2793,49a80fdb-55e4-11ee-ac5a-5254007123c1,2005,5142,1.0,6000.0,1,2023-09-18 10:59:07,5,2023-09-18 05:29:07,
2794,3d89359d-55e6-11ee-ac5a-5254007123c1,2006,4609,1.0,1500.0,1,2023-09-18 11:13:05,5,2023-09-18 05:43:05,
2795,f7adbf5c-55ec-11ee-ac5a-5254007123c1,2007,3714,1.0,1900.0,1,2023-09-18 12:01:15,5,2023-09-18 06:31:15,
2796,f47aace3-5601-11ee-ac5a-5254007123c1,2008,3779,20.0,700.0,1,2023-09-18 14:31:29,5,2023-09-18 09:01:29,
2797,3e43efb9-560e-11ee-ac5a-5254007123c1,2009,4763,1.0,1400.0,1,2023-09-18 15:59:26,5,2023-09-18 10:29:26,
2798,332425b9-5611-11ee-ac5a-5254007123c1,2010,5135,6.0,25800.0,1,2023-09-18 16:20:36,5,2023-09-18 10:50:36,
2799,33253305-5611-11ee-ac5a-5254007123c1,2010,5136,6.0,18600.0,1,2023-09-18 16:20:36,5,2023-09-18 10:50:36,
2800,26f48567-5612-11ee-ac5a-5254007123c1,2011,2436,1.0,4950.0,1,2023-09-18 16:27:25,5,2023-09-18 10:57:25,
2801,9022ae5f-56b0-11ee-ac5a-5254007123c1,2012,4096,2.0,40.0,1,2023-09-19 11:21:22,5,2023-09-19 05:51:22,
2802,c558dd6f-56b8-11ee-ac5a-5254007123c1,2013,2496,1.0,1750.0,1,2023-09-19 12:20:07,5,2023-09-19 06:50:07,
2803,91d22949-56be-11ee-ac5a-5254007123c1,2014,4162,1.0,1650.0,1,2023-09-19 13:01:38,5,2023-09-19 07:31:38,
2804,c476965b-56c0-11ee-ac5a-5254007123c1,2015,3576,6.0,25675.08,1,2023-09-19 13:17:22,5,2023-09-19 07:47:22,
2805,c47838de-56c0-11ee-ac5a-5254007123c1,2015,3575,12.0,27624.96,1,2023-09-19 13:17:22,5,2023-09-19 07:47:22,
2806,cfb9d5e1-56c0-11ee-ac5a-5254007123c1,2016,5146,4.0,25704.0,1,2023-09-19 13:17:41,5,2023-09-19 07:47:41,
2807,cfbaf5b2-56c0-11ee-ac5a-5254007123c1,2016,5147,6.0,3427.2,1,2023-09-19 13:17:41,5,2023-09-19 07:47:41,
2808,cfbbf3ea-56c0-11ee-ac5a-5254007123c1,2016,5148,7.0,7303.8,1,2023-09-19 13:17:41,5,2023-09-19 07:47:41,
2809,cfbce614-56c0-11ee-ac5a-5254007123c1,2016,5149,24.0,10260.0,1,2023-09-19 13:17:41,5,2023-09-19 07:47:41,
2810,cfbdf8b1-56c0-11ee-ac5a-5254007123c1,2016,4948,6.0,7303.2,1,2023-09-19 13:17:41,5,2023-09-19 07:47:41,
2811,8796ecf9-56c9-11ee-ac5a-5254007123c1,2017,1716,1.0,1300.0,1,2023-09-19 14:20:05,5,2023-09-19 08:50:05,
2812,c3c1fb05-56cb-11ee-ac5a-5254007123c1,2018,829,1.0,2100.0,1,2023-09-19 14:36:05,5,2023-09-19 09:06:05,
2813,68de5c64-56d2-11ee-ac5a-5254007123c1,2019,1822,2.0,5560.0,1,2023-09-19 15:23:39,5,2023-09-19 09:53:39,
2814,723504f4-5789-11ee-ac5a-5254007123c1,2020,3800,1.0,1200.0,1,2023-09-20 13:13:53,5,2023-09-20 07:43:53,
2815,b7c23f84-5791-11ee-ac5a-5254007123c1,2021,1846,2.0,5560.0,1,2023-09-20 14:13:05,5,2023-09-20 08:43:05,
2816,9e1baae1-5792-11ee-ac5a-5254007123c1,2022,3226,3.0,199.5,1,2023-09-20 14:19:32,5,2023-09-20 08:49:32,
2817,1820c5b5-5799-11ee-ac5a-5254007123c1,2023,3614,1.0,500.0,1,2023-09-20 15:05:54,5,2023-09-20 09:35:54,
2818,a3613648-5838-11ee-ac5a-5254007123c1,2024,4862,1.0,2780.0,1,2023-09-21 10:07:57,5,2023-09-21 04:37:57,
2819,d9e36917-583f-11ee-ac5a-5254007123c1,2025,4614,1.0,800.0,1,2023-09-21 10:59:35,5,2023-09-21 05:29:35,
2820,d840e49d-5843-11ee-ac5a-5254007123c1,2026,5149,1.0,600.0,1,2023-09-21 11:28:10,5,2023-09-21 05:58:10,
2821,9d91d267-584d-11ee-ac5a-5254007123c1,2027,2895,2.0,600.0,1,2023-09-21 12:38:07,5,2023-09-21 07:08:07,
2822,db4fa1e4-5859-11ee-ac5a-5254007123c1,2028,2201,1.0,9000.0,1,2023-09-21 14:05:44,5,2023-09-21 08:35:44,
2823,d02c0640-5868-11ee-ac5a-5254007123c1,2029,678,1.0,300.0,1,2023-09-21 15:52:48,5,2023-09-21 10:22:48,
2824,93087cd2-5936-11ee-ac5a-5254007123c1,2030,3839,1.0,160.0,1,2023-09-22 16:25:42,5,2023-09-22 10:55:42,
2825,d9057e72-59bb-11ee-ac5a-5254007123c1,2031,3051,3.0,1950.0,1,2023-09-23 08:19:42,5,2023-09-23 02:49:42,
