return_id,return_ref,supplier_invoice_id,invoice_id,total,is_cash_paid,description,status,created_at,created_user_id,updated_at,updated_user_id
2724,a70ae7d6-c1cc-11ee-b2c7-5254007123c1,,56249.0,220.0,1,,1,2024-02-02 18:42:01,5,2024-02-02 13:12:01,
2725,6ed75496-c262-11ee-b2c7-5254007123c1,,56314.0,1080.0,1,,1,2024-02-03 12:34:11,5,2024-02-03 07:04:11,
2726,1c03a60f-c285-11ee-b2c7-5254007123c1,,56339.0,1150.0,1,,1,2024-02-03 16:42:25,5,2024-02-03 11:12:25,
2727,312e6a22-c286-11ee-b2c7-5254007123c1,,56343.0,150.0,1,,1,2024-02-03 16:50:10,5,2024-02-03 11:20:10,
2728,02612ca8-c316-11ee-b2c7-5254007123c1,,56362.0,2600.0,1,,1,2024-02-04 09:59:39,5,2024-02-04 04:29:39,
2729,6207c55a-c316-11ee-b2c7-5254007123c1,,56362.0,2400.0,1,,1,2024-02-04 10:02:19,5,2024-02-04 04:32:19,
2730,86547173-c3d7-11ee-b2c7-5254007123c1,,56131.0,4850.0,1,,1,2024-02-05 09:04:53,5,2024-02-05 03:34:53,
2731,8e3e076d-c3d8-11ee-b2c7-5254007123c1,,56417.0,2600.0,1,,1,2024-02-05 09:12:16,5,2024-02-05 03:42:16,
2732,43c001bf-c3fb-11ee-b2c7-5254007123c1,,56466.0,750.0,1,,1,2024-02-05 13:20:43,5,2024-02-05 07:50:43,
2733,f0e1293e-c401-11ee-b2c7-5254007123c1,6076.0,,7200.0,0,,1,2024-02-05 14:08:31,5,2024-02-05 08:38:31,
2734,232fed3c-c40d-11ee-b2c7-5254007123c1,,56485.0,22000.0,1,,1,2024-02-05 15:28:39,5,2024-02-05 09:58:39,
2735,890b1fe3-c4ba-11ee-b2c7-5254007123c1,,54044.0,2600.0,1,,1,2024-02-06 12:09:53,5,2024-02-06 06:39:53,
2736,750517a8-c4bd-11ee-b2c7-5254007123c1,,56546.0,1380.0,1,,1,2024-02-06 12:30:48,5,2024-02-06 07:00:48,
2737,352be5d7-c4c7-11ee-b2c7-5254007123c1,,56559.0,600.0,1,,1,2024-02-06 13:40:36,5,2024-02-06 08:10:36,
2738,3dc7edd8-c635-11ee-b2c7-5254007123c1,,56612.0,1225.0,1,,1,2024-02-08 09:20:46,5,2024-02-08 03:50:46,
2739,dab1ed25-c63d-11ee-b2c7-5254007123c1,,56628.0,3500.0,1,,1,2024-02-08 10:22:25,5,2024-02-08 04:52:25,
2740,c6ea2a45-c63f-11ee-b2c7-5254007123c1,,56628.0,1830.0,1,,1,2024-02-08 10:36:11,5,2024-02-08 05:06:11,
2741,f248d959-c648-11ee-b2c7-5254007123c1,,56596.0,440.0,1,,1,2024-02-08 11:41:49,5,2024-02-08 06:11:49,
2742,5d687419-c701-11ee-b2c7-5254007123c1,,56583.0,3080.0,1,,1,2024-02-09 09:41:57,5,2024-02-09 04:11:57,
2743,6fc271e8-c704-11ee-b2c7-5254007123c1,,56648.0,3900.0,1,,1,2024-02-09 10:03:56,5,2024-02-09 04:33:56,
2744,c498124a-c70f-11ee-b2c7-5254007123c1,6198.0,,81438.6,0,,1,2024-02-09 11:25:03,5,2024-02-09 05:55:03,
2745,2b265485-c71c-11ee-b2c7-5254007123c1,,56742.0,4400.0,1,,1,2024-02-09 12:53:49,5,2024-02-09 07:23:49,
2746,769834b7-c71d-11ee-b2c7-5254007123c1,6185.0,,95533.62,0,,1,2024-02-09 13:03:05,5,2024-02-09 07:33:05,
2747,1a7472dc-c722-11ee-b2c7-5254007123c1,,56690.0,890.0,1,,1,2024-02-09 13:36:18,5,2024-02-09 08:06:18,
2748,9cb3e1f9-c72c-11ee-b2c7-5254007123c1,,56753.0,350.0,1,,1,2024-02-09 14:51:31,5,2024-02-09 09:21:31,
2749,e28490a7-c72c-11ee-b2c7-5254007123c1,,56772.0,4620.0,1,,1,2024-02-09 14:53:28,5,2024-02-09 09:23:28,
2750,8f85d89a-c732-11ee-b2c7-5254007123c1,,56781.0,400.0,1,,1,2024-02-09 15:34:06,5,2024-02-09 10:04:06,
2751,539068e8-c73f-11ee-b2c7-5254007123c1,,56788.0,7960.0,1,,1,2024-02-09 17:05:29,5,2024-02-09 11:35:29,
2752,c9040cdd-c740-11ee-b2c7-5254007123c1,,55835.0,810.0,1,,1,2024-02-09 17:15:55,5,2024-02-09 11:45:55,
2753,0251c3c8-c7c1-11ee-b2c7-5254007123c1,,56188.0,3200.0,1,,1,2024-02-10 08:33:47,5,2024-02-10 03:03:47,
2754,c56f1aed-c7da-11ee-b2c7-5254007123c1,,56834.0,200.0,1,,1,2024-02-10 11:38:12,5,2024-02-10 06:08:12,
2755,c22fa1e8-c7f8-11ee-b2c7-5254007123c1,,56868.0,150.0,1,,1,2024-02-10 15:12:51,5,2024-02-10 09:42:51,
2756,68d76dbd-c804-11ee-b2c7-5254007123c1,,56740.0,1700.0,1,,1,2024-02-10 16:36:15,5,2024-02-10 11:06:15,
2757,6d815c1f-c8b3-11ee-b2c7-5254007123c1,,56822.0,1605.0,1,,1,2024-02-11 13:29:05,5,2024-02-11 07:59:05,
2758,ef24d6a7-c8b5-11ee-b2c7-5254007123c1,,56899.0,4190.0,1,,1,2024-02-11 13:47:02,5,2024-02-11 08:17:02,
2759,3fd130b3-c96d-11ee-b2c7-5254007123c1,,56979.0,1150.0,1,,1,2024-02-12 11:39:15,5,2024-02-12 06:09:15,
2760,61cc35cc-c96d-11ee-b2c7-5254007123c1,,56664.0,880.0,1,,1,2024-02-12 11:40:12,5,2024-02-12 06:10:12,
2761,7a6be2b5-c96f-11ee-b2c7-5254007123c1,,56960.0,56000.0,1,,1,2024-02-12 11:55:12,5,2024-02-12 06:25:12,
2762,b9c9a6b7-c98f-11ee-b2c7-5254007123c1,,57020.0,2450.0,1,,1,2024-02-12 15:46:02,5,2024-02-12 10:16:02,
2763,5d27371e-c9a1-11ee-b2c7-5254007123c1,6228.0,,172999.75,0,,1,2024-02-12 17:52:18,5,2024-02-12 12:22:18,
2764,36d2bc49-ca39-11ee-b2c7-5254007123c1,,56982.0,6200.0,1,,1,2024-02-13 11:59:17,5,2024-02-13 06:29:17,
2765,33b613a2-ca65-11ee-b2c7-5254007123c1,,57099.0,50.0,1,,1,2024-02-13 17:14:10,5,2024-02-13 11:44:10,
2766,461ffb22-ca67-11ee-b2c7-5254007123c1,,57138.0,2550.0,1,,1,2024-02-13 17:29:00,5,2024-02-13 11:59:00,
2767,e70f4035-ca6c-11ee-b2c7-5254007123c1,,57161.0,100.0,1,,1,2024-02-13 18:09:17,5,2024-02-13 12:39:17,
2768,42f3c7c9-caf1-11ee-b2c7-5254007123c1,,57178.0,24600.0,1,,1,2024-02-14 09:56:45,5,2024-02-14 04:26:45,
2769,9689f57d-caf4-11ee-b2c7-5254007123c1,,57183.0,1000.0,1,,1,2024-02-14 10:20:34,5,2024-02-14 04:50:34,
2770,0750a1b3-caf6-11ee-b2c7-5254007123c1,,57133.0,500.0,1,,1,2024-02-14 10:30:52,5,2024-02-14 05:00:52,
2771,a6b8d313-cbf9-11ee-b2c7-5254007123c1,,57312.0,1600.0,1,,1,2024-02-15 17:29:19,5,2024-02-15 11:59:19,
2772,2a7e686a-cbfb-11ee-b2c7-5254007123c1,6156.0,,13125.0,0,,1,2024-02-15 17:40:10,5,2024-02-15 12:10:10,
2773,769da251-cc7b-11ee-b2c7-5254007123c1,,56649.0,2100.0,1,,1,2024-02-16 08:58:33,5,2024-02-16 03:28:33,
2774,05e623b2-cc7f-11ee-b2c7-5254007123c1,,57343.0,390.0,1,,1,2024-02-16 09:24:02,5,2024-02-16 03:54:02,
2775,387c36f5-cc80-11ee-b2c7-5254007123c1,,57327.0,2000.0,1,,1,2024-02-16 09:32:37,5,2024-02-16 04:02:37,
2776,335ec97e-cc93-11ee-b2c7-5254007123c1,,57355.0,50.0,1,,1,2024-02-16 11:48:28,5,2024-02-16 06:18:28,
2777,be2792d5-cc9c-11ee-b2c7-5254007123c1,,57388.0,2200.0,1,,1,2024-02-16 12:56:47,5,2024-02-16 07:26:47,
2778,add90e10-ccc3-11ee-b2c7-5254007123c1,,56807.0,2650.0,1,,1,2024-02-16 17:35:30,5,2024-02-16 12:05:30,
2779,22da4bc1-ccc6-11ee-b2c7-5254007123c1,,57411.0,650.0,1,,1,2024-02-16 17:53:05,5,2024-02-16 12:23:05,
2780,8b23134e-cd48-11ee-b2c7-5254007123c1,,57445.0,100.0,1,,1,2024-02-17 09:26:35,5,2024-02-17 03:56:35,
2781,251450e0-cd64-11ee-b2c7-5254007123c1,,57487.0,5300.0,1,,1,2024-02-17 12:44:09,5,2024-02-17 07:14:09,
2782,aee53270-cd7b-11ee-b2c7-5254007123c1,,57521.0,369.6,1,,1,2024-02-17 15:32:39,5,2024-02-17 10:02:39,
2783,0e2b3961-ce1d-11ee-b2c7-5254007123c1,,57561.0,1800.0,1,,1,2024-02-18 10:47:48,5,2024-02-18 05:17:48,
2784,ceb38498-ce1f-11ee-b2c7-5254007123c1,,57439.0,220.0,0,,1,2024-02-18 11:07:30,5,2024-02-18 05:37:30,
2785,f264a452-ce1f-11ee-b2c7-5254007123c1,,56865.0,120.0,0,,1,2024-02-18 11:08:30,5,2024-02-18 05:38:30,
2786,1d5aff68-ce20-11ee-b2c7-5254007123c1,,56858.0,250.0,0,,1,2024-02-18 11:09:42,5,2024-02-18 05:39:42,
2787,8630532c-cef4-11ee-b2c7-5254007123c1,,57440.0,2300.0,1,,1,2024-02-19 12:30:11,5,2024-02-19 07:00:11,
2788,1b4766fc-cefc-11ee-b2c7-5254007123c1,,57556.0,1300.0,1,,1,2024-02-19 13:24:27,5,2024-02-19 07:54:27,
2789,5d5c7617-ceff-11ee-b2c7-5254007123c1,,57484.0,8400.0,1,,1,2024-02-19 13:47:47,5,2024-02-19 08:17:47,
2790,423f1580-cf14-11ee-b2c7-5254007123c1,,57673.0,160.0,1,,1,2024-02-19 16:17:21,5,2024-02-19 10:47:21,
2791,df896b49-cf20-11ee-b2c7-5254007123c1,,57615.0,448.0,0,,1,2024-02-19 17:47:39,5,2024-02-19 12:17:39,
2792,47f56422-cf29-11ee-b2c7-5254007123c1,,57700.0,6200.0,1,,1,2024-02-19 18:47:50,5,2024-02-19 13:17:50,
2793,40e4aafe-cf9e-11ee-b2c7-5254007123c1,,57704.0,1900.0,1,,1,2024-02-20 08:45:09,5,2024-02-20 03:15:09,
2794,5a9fba37-cf9e-11ee-b2c7-5254007123c1,,57709.0,250.0,1,,1,2024-02-20 08:45:52,5,2024-02-20 03:15:52,
2795,18e6ecf2-cfb7-11ee-b2c7-5254007123c1,,57632.0,1500.0,1,,1,2024-02-20 11:42:59,5,2024-02-20 06:12:59,
2796,4be8b8fc-cfc0-11ee-b2c7-5254007123c1,,57727.0,17400.0,1,,1,2024-02-20 12:48:50,5,2024-02-20 07:18:50,
2797,ee44eb4e-cfc8-11ee-b2c7-5254007123c1,,57774.0,2100.0,1,,1,2024-02-20 13:50:39,5,2024-02-20 08:20:39,
2798,09179376-cfe4-11ee-b2c7-5254007123c1,6278.0,,19800.0,0,,1,2024-02-20 17:04:40,5,2024-02-20 11:34:40,
2799,d0c1de18-d08b-11ee-b2c7-5254007123c1,,57860.0,78950.0,0,,1,2024-02-21 13:05:41,5,2024-02-21 07:35:41,
2800,0757f07f-d08e-11ee-b2c7-5254007123c1,,57873.0,500.0,1,,1,2024-02-21 13:21:32,5,2024-02-21 07:51:32,
2801,a2bdd97c-d093-11ee-b2c7-5254007123c1,,57837.0,1400.0,1,,1,2024-02-21 14:01:40,5,2024-02-21 08:31:40,
2802,af052e5e-d222-11ee-b2c7-5254007123c1,,58067.0,300.0,1,,1,2024-02-23 13:38:10,5,2024-02-23 08:08:10,
2803,a05a70eb-d225-11ee-b2c7-5254007123c1,,58076.0,600.0,1,,1,2024-02-23 13:59:14,5,2024-02-23 08:29:14,
2804,a99155ae-d2c8-11ee-b2c7-5254007123c1,,58081.0,2400.0,1,,1,2024-02-24 09:26:17,5,2024-02-24 03:56:17,
2805,4916025d-d2de-11ee-b2c7-5254007123c1,,58037.0,1200.0,1,,1,2024-02-24 12:01:04,5,2024-02-24 06:31:04,
2806,d2778646-d3b2-11ee-b2c7-5254007123c1,,58245.0,700.0,1,,1,2024-02-25 13:22:28,5,2024-02-25 07:52:28,
2807,98a7e2d1-d458-11ee-b2c7-5254007123c1,,58276.0,380.0,1,,1,2024-02-26 09:09:07,5,2024-02-26 03:39:07,
2808,567ca527-d464-11ee-b2c7-5254007123c1,,58294.0,2100.0,1,,1,2024-02-26 10:33:10,5,2024-02-26 05:03:10,
2809,267f463c-d46f-11ee-b2c7-5254007123c1,,58291.0,550.0,1,,1,2024-02-26 11:50:34,5,2024-02-26 06:20:34,
2810,4d4dbb43-d478-11ee-b2c7-5254007123c1,,58339.0,4220.0,1,,1,2024-02-26 12:56:05,5,2024-02-26 07:26:05,
2811,fac610c3-d483-11ee-b2c7-5254007123c1,,58359.0,2300.0,1,,1,2024-02-26 14:19:40,5,2024-02-26 08:49:40,
2812,28e0e904-d484-11ee-b2c7-5254007123c1,,58362.0,2300.0,1,,1,2024-02-26 14:20:58,5,2024-02-26 08:50:58,
2813,fed33bc2-d486-11ee-b2c7-5254007123c1,,58243.0,675.0,1,,1,2024-02-26 14:41:16,5,2024-02-26 09:11:16,
2814,021bdea4-d49b-11ee-b2c7-5254007123c1,,58388.0,60.0,1,,1,2024-02-26 17:04:31,5,2024-02-26 11:34:31,
2815,0d579916-d53e-11ee-b2c7-5254007123c1,,57483.0,2850.0,1,,1,2024-02-27 12:31:38,5,2024-02-27 07:01:38,
2816,8e1607b6-d545-11ee-b2c7-5254007123c1,,58322.0,360.0,1,,1,2024-02-27 13:25:20,5,2024-02-27 07:55:20,
2817,efbad570-d54e-11ee-b2c7-5254007123c1,6328.0,,30415.32,0,,1,2024-02-27 14:32:30,5,2024-02-27 09:02:30,
2818,feb776d0-d551-11ee-b2c7-5254007123c1,,57991.0,1470.0,1,,1,2024-02-27 14:54:23,5,2024-02-27 09:24:23,
2819,daa1b1fb-d553-11ee-b2c7-5254007123c1,,58057.0,910.0,1,,1,2024-02-27 15:07:42,5,2024-02-27 09:37:42,
2820,dac8a3ac-d553-11ee-b2c7-5254007123c1,,58057.0,910.0,1,,1,2024-02-27 15:07:42,5,2024-02-27 09:37:42,
2821,bda9d583-d557-11ee-b2c7-5254007123c1,,58460.0,950.0,1,,1,2024-02-27 15:35:31,5,2024-02-27 10:05:31,
2822,d4703772-d557-11ee-b2c7-5254007123c1,,58461.0,950.0,1,,1,2024-02-27 15:36:09,5,2024-02-27 10:06:09,
2823,d405507d-d569-11ee-b2c7-5254007123c1,,58414.0,720.0,1,,1,2024-02-27 17:45:00,5,2024-02-27 12:15:00,
2824,b21ec6a9-d601-11ee-b2c7-5254007123c1,,58542.0,2350.0,1,,1,2024-02-28 11:52:06,5,2024-02-28 06:22:06,
2825,0dee4950-d614-11ee-b2c7-5254007123c1,,58560.0,300.0,1,,1,2024-02-28 14:03:31,5,2024-02-28 08:33:31,
2826,4a53176e-d617-11ee-b2c7-5254007123c1,,58563.0,2300.0,0,,1,2024-02-28 14:26:41,5,2024-02-28 08:56:41,
2827,add87164-d63c-11ee-b2c7-5254007123c1,,58610.0,480.0,1,,1,2024-02-28 18:54:19,5,2024-02-28 13:24:19,
2828,ecdf062f-d6b9-11ee-b2c7-5254007123c1,,58213.0,950.0,1,,1,2024-02-29 09:50:52,5,2024-02-29 04:20:52,
2829,6979bcd9-d6f7-11ee-b2c7-5254007123c1,,58584.0,800.0,1,,1,2024-02-29 17:11:00,5,2024-02-29 11:41:00,
2830,6e7da1e8-d77b-11ee-b2c7-5254007123c1,,58711.0,700.0,1,,1,2024-03-01 08:56:02,5,2024-03-01 03:26:02,
2831,d5be4cb5-d784-11ee-b2c7-5254007123c1,,57809.0,1650.0,1,,1,2024-03-01 10:03:21,5,2024-03-01 04:33:21,
2832,176eea79-d7a5-11ee-b2c7-5254007123c1,,58770.0,2500.0,1,,1,2024-03-01 13:54:15,5,2024-03-01 08:24:15,
2833,6835f82a-d7bf-11ee-b2c7-5254007123c1,,58771.0,2400.0,1,,1,2024-03-01 17:02:38,5,2024-03-01 11:32:38,
2834,45010377-d848-11ee-b2c7-5254007123c1,,58816.0,6000.0,1,,1,2024-03-02 09:22:20,5,2024-03-02 03:52:20,
2835,40e259c1-d85b-11ee-b2c7-5254007123c1,,58843.0,9400.0,1,,1,2024-03-02 11:38:13,5,2024-03-02 06:08:13,
2836,4cee6ce0-d863-11ee-b2c7-5254007123c1,,55541.0,300.0,1,,1,2024-03-02 12:35:49,5,2024-03-02 07:05:49,
2837,ea5629c0-d86d-11ee-b2c7-5254007123c1,,58874.0,11000.0,1,,1,2024-03-02 13:51:48,5,2024-03-02 08:21:48,
2838,7fc22de1-d910-11ee-b2c7-5254007123c1,,58926.0,6400.0,1,,1,2024-03-03 09:15:38,5,2024-03-03 03:45:38,
2839,68b03769-d920-11ee-b2c7-5254007123c1,,58806.0,260.0,1,,1,2024-03-03 11:09:31,5,2024-03-03 05:39:31,
2840,70e0ad76-d92b-11ee-b2c7-5254007123c1,,58922.0,950.0,1,,1,2024-03-03 12:28:29,5,2024-03-03 06:58:29,
2841,27b4e19d-d9e2-11ee-b2c7-5254007123c1,,58980.0,3350.0,0,,1,2024-03-04 10:16:24,5,2024-03-04 04:46:24,
2842,5e906ae1-da00-11ee-b2c7-5254007123c1,,52365.0,2200.0,1,,1,2024-03-04 13:52:41,5,2024-03-04 08:22:41,
2843,64281e62-dac6-11ee-b2c7-5254007123c1,,59153.0,710.0,1,,1,2024-03-05 13:30:11,5,2024-03-05 08:00:11,
2844,b1a8437f-dad4-11ee-b2c7-5254007123c1,,59144.0,1900.0,1,,1,2024-03-05 15:12:34,5,2024-03-05 09:42:34,
2845,e71fba0d-daed-11ee-b2c7-5254007123c1,4759.0,,108000.0,0,,1,2024-03-05 18:13:01,5,2024-03-05 12:43:01,
2846,28d3ae83-db73-11ee-b2c7-5254007123c1,,59206.0,720.0,1,,1,2024-03-06 10:06:54,5,2024-03-06 04:36:54,
2847,7c475922-db99-11ee-b2c7-5254007123c1,,59147.0,650.0,1,,1,2024-03-06 14:41:15,5,2024-03-06 09:11:15,
2848,126b0c1b-dba8-11ee-b2c7-5254007123c1,,59288.0,6000.0,1,,1,2024-03-06 16:25:40,5,2024-03-06 10:55:40,
2849,e0a8b65b-dc33-11ee-b2c7-5254007123c1,,59287.0,8100.0,0,,1,2024-03-07 09:06:26,5,2024-03-07 03:36:26,
2850,ea5a0ab0-dc47-11ee-b2c7-5254007123c1,,59300.0,2200.0,1,,1,2024-03-07 11:29:52,5,2024-03-07 05:59:52,
2851,179b8423-dc52-11ee-b2c7-5254007123c1,,59347.0,3200.0,1,,1,2024-03-07 12:42:43,5,2024-03-07 07:12:43,
2852,0c0070e3-dc74-11ee-b2c7-5254007123c1,,59137.0,1200.0,1,,1,2024-03-07 16:45:47,5,2024-03-07 11:15:47,
2853,1e31049a-dc75-11ee-b2c7-5254007123c1,,59385.0,1280.0,1,,1,2024-03-07 16:53:27,5,2024-03-07 11:23:27,
2854,05a5f4e0-dc7d-11ee-b2c7-5254007123c1,,59395.0,150.0,1,,1,2024-03-07 17:50:01,5,2024-03-07 12:20:01,
2855,74da25b7-dcfa-11ee-b2c7-5254007123c1,,59405.0,5500.0,1,,1,2024-03-08 08:47:55,5,2024-03-08 03:17:55,
2856,ccdce6b5-dd10-11ee-b2c7-5254007123c1,,59438.0,3600.0,1,,1,2024-03-08 11:27:52,5,2024-03-08 05:57:52,
2857,e842424a-dd11-11ee-b2c7-5254007123c1,,59436.0,1000.0,0,,1,2024-03-08 11:35:47,5,2024-03-08 06:05:47,
2858,e8ae6ca6-dd36-11ee-b2c7-5254007123c1,,59486.0,640.0,1,,1,2024-03-08 16:00:39,5,2024-03-08 10:30:39,
2859,8d403884-dd3f-11ee-b2c7-5254007123c1,,59495.0,160.0,1,,1,2024-03-08 17:02:31,5,2024-03-08 11:32:31,
2860,aedb805c-ddc8-11ee-b2c7-5254007123c1,,13180.0,11664.0,1,,1,2024-03-09 09:24:09,5,2024-03-09 03:54:09,
2861,cf527dc7-ddca-11ee-b2c7-5254007123c1,,59526.0,250.0,1,,1,2024-03-09 09:39:22,5,2024-03-09 04:09:22,
2862,0d85eeed-ddcf-11ee-b2c7-5254007123c1,,57856.0,950.0,1,,1,2024-03-09 10:09:44,5,2024-03-09 04:39:44,
2863,35f3ff16-ddd2-11ee-b2c7-5254007123c1,,59543.0,750.0,1,,1,2024-03-09 10:32:21,5,2024-03-09 05:02:21,
2864,ebe9a846-dde8-11ee-b2c7-5254007123c1,,59365.0,750.0,1,,1,2024-03-09 13:14:55,5,2024-03-09 07:44:55,
2865,864ad36f-ddea-11ee-b2c7-5254007123c1,,59572.0,160.0,1,,1,2024-03-09 13:26:24,5,2024-03-09 07:56:24,
2866,446cd640-de8d-11ee-b2c7-5254007123c1,,56895.0,12415.0,1,,1,2024-03-10 08:51:21,5,2024-03-10 03:21:21,
2867,c1cbc098-dea0-11ee-b2c7-5254007123c1,,59644.0,2600.0,1,,1,2024-03-10 11:10:52,5,2024-03-10 05:40:52,
2868,24fc57bc-dea4-11ee-b2c7-5254007123c1,,59659.0,7200.0,1,,1,2024-03-10 11:35:07,5,2024-03-10 06:05:07,
2869,bec3794f-df61-11ee-b2c7-5254007123c1,,59688.0,280.0,1,,1,2024-03-11 10:12:20,5,2024-03-11 04:42:20,
2870,3a1b3038-df6a-11ee-b2c7-5254007123c1,,55259.0,2900.0,1,,1,2024-03-11 11:13:02,5,2024-03-11 05:43:02,
2871,dd12dddd-df6e-11ee-b2c7-5254007123c1,,59694.0,372.0,1,,1,2024-03-11 11:46:14,5,2024-03-11 06:16:14,
2872,b9b41c6c-df86-11ee-b2c7-5254007123c1,,59709.0,160.0,1,,1,2024-03-11 14:37:02,5,2024-03-11 09:07:02,
2873,cd0a1491-df86-11ee-b2c7-5254007123c1,,59773.0,860.0,1,,1,2024-03-11 14:37:35,5,2024-03-11 09:07:35,
2874,3df828f5-dfa1-11ee-b2c7-5254007123c1,6410.0,,200000.0,0,,1,2024-03-11 17:46:51,5,2024-03-11 12:16:51,
2875,2f64af11-e057-11ee-be33-e67b749ae16a,,59142.0,1600.0,1,,1,2024-03-12 15:29:15,5,2024-03-12 09:59:15,
2876,da972934-e060-11ee-be33-e67b749ae16a,,59881.0,960.0,1,,1,2024-03-12 16:38:28,5,2024-03-12 11:08:28,
2877,7a084281-e063-11ee-be33-e67b749ae16a,,59933.0,800.0,1,,1,2024-03-12 16:57:14,5,2024-03-12 11:27:14,
2878,0cc86064-e0f8-11ee-be33-e67b749ae16a,,59983.0,6000.0,1,,1,2024-03-13 10:40:46,5,2024-03-13 05:10:46,
2879,95b26f70-e102-11ee-be33-e67b749ae16a,,59999.0,760.0,1,,1,2024-03-13 11:56:11,5,2024-03-13 06:26:11,
2880,4b88a554-e122-11ee-be33-e67b749ae16a,,60038.0,220.0,1,,1,2024-03-13 15:43:10,5,2024-03-13 10:13:10,
2881,1d5aa7ee-e133-11ee-be33-e67b749ae16a,6423.0,,34420.0,0,,1,2024-03-13 17:43:34,5,2024-03-13 12:13:34,
2882,4b7f4221-e1c1-11ee-be33-e67b749ae16a,,59982.0,2900.0,1,,1,2024-03-14 10:41:20,5,2024-03-14 05:11:20,
2883,3af88842-e1c8-11ee-be33-e67b749ae16a,,60102.0,6900.0,0,,1,2024-03-14 11:30:59,5,2024-03-14 06:00:59,
2884,d7abaff0-e1d6-11ee-be33-e67b749ae16a,,60138.0,3400.0,1,,1,2024-03-14 13:15:35,5,2024-03-14 07:45:35,
2885,6650de2b-e1d7-11ee-be33-e67b749ae16a,,59721.0,26000.0,1,,1,2024-03-14 13:19:34,5,2024-03-14 07:49:34,
2886,fb0c0ab2-e1e0-11ee-be33-e67b749ae16a,,58485.0,150.0,1,,1,2024-03-14 14:28:09,5,2024-03-14 08:58:09,
2887,c1667a63-e1ee-11ee-be33-e67b749ae16a,,60081.0,2400.0,1,,1,2024-03-14 16:06:45,5,2024-03-14 10:36:45,
2888,a9b67089-e1ef-11ee-be33-e67b749ae16a,,60171.0,280.0,1,,1,2024-03-14 16:13:15,5,2024-03-14 10:43:15,
2889,cae82657-e1f4-11ee-be33-e67b749ae16a,,59957.0,780.0,1,,1,2024-03-14 16:49:58,5,2024-03-14 11:19:58,
2890,334fe4ac-e27a-11ee-be33-e67b749ae16a,6436.0,,55000.0,0,,1,2024-03-15 08:44:56,5,2024-03-15 03:14:56,
2891,f35dc06b-e27a-11ee-be33-e67b749ae16a,,60199.0,51000.0,0,,1,2024-03-15 08:50:19,5,2024-03-15 03:20:19,
2892,95441d38-e27e-11ee-be33-e67b749ae16a,,60200.0,56000.0,0,,1,2024-03-15 09:16:19,5,2024-03-15 03:46:19,
2893,a767c61b-e27e-11ee-be33-e67b749ae16a,,60187.0,56000.0,0,,1,2024-03-15 09:16:49,5,2024-03-15 03:46:49,
2894,051e57ec-e293-11ee-be33-e67b749ae16a,,60236.0,380.0,1,,1,2024-03-15 11:42:36,5,2024-03-15 06:12:36,
2895,f6a75f7e-e29a-11ee-be33-e67b749ae16a,,60213.0,360.0,0,,1,2024-03-15 12:39:28,5,2024-03-15 07:09:28,
2896,8d7247f3-e2b1-11ee-be33-e67b749ae16a,,60272.0,850.0,1,,1,2024-03-15 15:21:10,5,2024-03-15 09:51:10,
2897,0ef1c545-e2c1-11ee-be33-e67b749ae16a,,60286.0,29000.0,1,,1,2024-03-15 17:12:10,5,2024-03-15 11:42:10,
2898,0eb1b414-e2cc-11ee-be33-e67b749ae16a,,60317.0,6000.0,1,,1,2024-03-15 18:30:54,5,2024-03-15 13:00:54,
2899,9e3410b2-e345-11ee-be33-e67b749ae16a,,59761.0,1450.0,1,,1,2024-03-16 09:01:04,5,2024-03-16 03:31:04,
2900,96a4ddcc-e353-11ee-be33-e67b749ae16a,,60354.0,780.0,1,,1,2024-03-16 10:41:04,5,2024-03-16 05:11:04,
2901,9857b6dc-e387-11ee-be33-e67b749ae16a,,60074.0,1850.0,1,,1,2024-03-16 16:53:21,5,2024-03-16 11:23:21,
2902,3b68c2f7-e395-11ee-be33-e67b749ae16a,,49544.0,6477.0,0,,1,2024-03-16 18:30:58,5,2024-03-16 13:00:58,
2903,4fb604eb-e396-11ee-be33-e67b749ae16a,,60439.0,12000.0,1,,1,2024-03-16 18:38:41,5,2024-03-16 13:08:41,
2904,42899f52-e397-11ee-be33-e67b749ae16a,,49544.0,3730.0,0,,1,2024-03-16 18:45:29,5,2024-03-16 13:15:29,
2905,6b01020c-e397-11ee-be33-e67b749ae16a,,49544.0,2700.0,0,,1,2024-03-16 18:46:36,5,2024-03-16 13:16:36,
2906,89f0299c-e397-11ee-be33-e67b749ae16a,,49544.0,6840.0,0,,1,2024-03-16 18:47:28,5,2024-03-16 13:17:28,
2907,b6c7261c-e410-11ee-be33-e67b749ae16a,,60449.0,360.0,1,,1,2024-03-17 09:14:53,5,2024-03-17 03:44:53,
2908,760db8cd-e414-11ee-be33-e67b749ae16a,,59999.0,2340.0,1,,1,2024-03-17 09:41:42,5,2024-03-17 04:11:42,
2909,5a9b7e90-e4da-11ee-be33-e67b749ae16a,,60540.0,9350.0,0,,1,2024-03-18 09:18:16,5,2024-03-18 03:48:16,
2910,78fbc4b6-e4e1-11ee-be33-e67b749ae16a,,60544.0,380.0,1,,1,2024-03-18 10:09:14,5,2024-03-18 04:39:14,
2911,2bf52289-e4e4-11ee-be33-e67b749ae16a,,59265.0,51500.0,1,,1,2024-03-18 10:28:33,5,2024-03-18 04:58:33,
