product_id,product_ref,currency_id,name,description,sku,isbn,mpn,category_id,price,cost,code,keywords,barcode,quantity,minimum_quantity,re_order_level,current_stock,rack_no,subtract_stock,image_id,status,created_at,created_user_id,updated_at,updated_user_id
2787,1e59b1ce-72be-11ec-abdf-002590fd1374,1,O/E Wrench 22x24mmm,,2780,,,62.0,725.0,540.0,1,,,2,1,3,0,P-5,1,,1,2022-01-11 14:37:59,5,2024-07-24 07:13:12,5.0
2788,6bc58fdb-72d7-11ec-abdf-002590fd1374,1,Drill Bit 1/8 HASKY- (1PCS),,2783*,,,32.0,280.0,120.0,1,,,-4,1,3,0,A-2,1,,1,2022-01-11 17:39:06,5,2025-01-12 09:02:46,5.0
2789,9a2619a3-72d7-11ec-abdf-002590fd1374,1,Plus Point Chisel 14*250MM HASKY,,2784,,,8.0,825.0,310.0,1,,,0,1,3,0,All,1,,1,2022-01-11 17:40:24,5,2022-09-15 15:28:43,5.0
2790,da3b210d-72d7-11ec-abdf-002590fd1374,1,Plus Flat Chisel 14*250*20MM HASKY,,2785,,,8.0,825.0,414.0,1,,,-1,1,3,0,P-2,1,,1,2022-01-11 17:42:11,5,2025-03-03 04:04:48,5.0
2791,204206e4-72d8-11ec-abdf-002590fd1374,1,Plus Point Chisel 14*400MM HASKY,,2786,,,8.0,1190.0,550.0,1,,,0,1,3,0,P-2,1,,1,2022-01-11 17:44:09,5,2024-03-22 09:26:42,5.0
2792,598cad65-72d8-11ec-abdf-002590fd1374,1,Plus Flat Chisel 14*400*20MM HASKY,,2787,,,8.0,1190.0,555.0,1,,,0,1,3,0,P-2,1,,1,2022-01-11 17:45:45,5,2023-06-28 07:35:21,5.0
2793,9eb87c63-72d8-11ec-abdf-002590fd1374,1,Hex Shank Point Chisel 17*400MM,,2788,,,8.0,625.0,625.0,1,,,0,1,3,0,All,1,,1,2022-01-11 17:47:41,5,2022-09-23 17:41:24,5.0
2794,5cc70a54-7356-11ec-abdf-002590fd1374,1,Hex Shank Flat Chisel 17*400*22MM,,2789,,,8.0,630.0,630.0,1,,,0,1,3,0,All,1,,1,2022-01-12 08:47:45,5,2022-09-15 15:03:13,5.0
2795,ad20e363-7356-11ec-abdf-002590fd1374,1,Hex Shank Point  Chisel 18*400MM,,2790,,,8.0,1685.0,990.0,1,,,0,1,3,0,P-2,1,,1,2022-01-12 08:50:00,5,2024-04-30 04:08:39,5.0
2796,e10827c2-7356-11ec-abdf-002590fd1374,1,Hex Shank Flat Chisel 18*400*25MM,,2791,,,8.0,1650.0,995.0,1,,,2,1,3,0,P-2,1,,1,2022-01-12 08:51:27,5,2023-03-29 06:23:48,5.0
2797,e6f13f05-7396-11ec-abdf-002590fd1374,1,FHATS010 - Tin Snip,,2792*,,,136.0,1850.0,1175.0,1,,,2,1,3,0,M-1,1,,1,2022-01-12 16:29:44,5,2025-02-11 12:51:45,5.0
2798,027d7fd2-7397-11ec-abdf-002590fd1374,1, Steel Tape 5m Kevin,,2793*,,,21.0,1150.0,825.0,1,,,1,1,3,0,B-1,1,,1,2022-01-12 16:30:31,5,2024-09-24 05:55:03,5.0
2799,a3db7c45-7443-11ec-b00d-002590fd1374,1,4 Elbow - Normal,,2799*,,,115.0,360.0,180.0,1,,,13,1,3,0,All,1,,1,2022-01-13 13:07:19,5,2025-03-15 05:30:05,5.0
2800,c8964bbf-7443-11ec-b00d-002590fd1374,1,End Cap  4-NORMAL,,2794,,,176.0,180.0,90.0,1,,,4,1,3,0,All,1,,1,2022-01-13 13:08:21,5,2023-12-27 05:29:22,5.0
2801,09cbbeb9-7444-11ec-b00d-002590fd1374,1,Condiut Socket 1/2 (16mm),,2053*,,,104.0,15.0,7.0,1,,,456,1,3,0,R-3,1,,1,2022-01-13 13:10:10,5,2025-03-18 09:57:41,5.0
2802,487446e5-7444-11ec-b00d-002590fd1374,1,"Normal Door Elbow 4""",,2796*,,,115.0,980.0,600.0,1,,,6,1,3,0,All,1,,1,2022-01-13 13:11:55,5,2025-02-05 06:05:32,5.0
2803,80e2f100-7444-11ec-b00d-002590fd1374,1,"Elbow Normal 4"" 45",,2797*,,,115.0,650.0,325.0,1,,,6,1,3,0,K-17,1,,1,2022-01-13 13:13:30,5,2024-12-22 12:23:11,5.0
2804,9ad8b7e2-7444-11ec-b00d-002590fd1374,1,1 1/2 Door Elbow,,2798*,,,115.0,320.0,150.0,1,,,13,1,3,0,All,1,,1,2022-01-13 13:14:14,5,2024-12-15 09:59:10,5.0
2805,f55134d4-7453-11ec-b00d-002590fd1374,1, MS Rod (5.5mm) 1/4,,2781*,,,153.0,380.0,240.0,1,,,4,1,20,0,All,1,,1,2022-01-13 15:04:08,5,2025-03-24 04:26:44,5.0
2806,5743ae22-7454-11ec-b00d-002590fd1374,1,Steel Tape 7.5M Atlas,,2782*,,,21.0,1650.0,1189.99,1,,,0,1,3,0,B-1,1,,1,2022-01-13 15:06:53,5,2024-08-23 11:55:08,5.0
2807,469e53d8-7465-11ec-b00d-002590fd1374,1,Drill Bit 16X540,,2800*,,,32.0,6730.0,4120.0,1,,,1,1,3,0,P-3,1,,1,2022-01-13 17:08:06,5,2024-10-30 05:18:28,5.0
2808,67bea131-7465-11ec-b00d-002590fd1374,1,Drill Bit 18X540,,2801*,,,32.0,6650.0,4420.0,1,,,1,1,3,0,P-3,1,,1,2022-01-13 17:09:01,5,2023-04-07 05:31:09,5.0
2809,7f067068-7465-11ec-b00d-002590fd1374,1,Drill Bit 20X540,,2802,,,32.0,4650.0,3150.0,1,,,2,1,3,0,All,1,,1,2022-01-13 17:09:40,5,2022-01-13 11:46:01,
2810,90c9a754-7465-11ec-b00d-002590fd1374,1,Drill Bit 22X540,,2803*,,,32.0,7850.0,5020.0,1,,,0,1,3,0,P-3,1,,1,2022-01-13 17:10:10,5,2024-04-19 11:17:53,5.0
2811,a92daa6c-7465-11ec-b00d-002590fd1374,1,Drill Bit 28X540,,2804*,,,32.0,8680.0,5780.0,1,,,1,1,3,0,P-3,1,,1,2022-01-13 17:10:51,5,2023-07-06 08:58:17,5.0
2812,c58d0061-7465-11ec-b00d-002590fd1374,1,Drill Bit 25X540,,2805*,,,32.0,8300.0,5480.0,1,,,2,1,3,0,P-3,1,,1,2022-01-13 17:11:39,5,2022-07-31 14:56:03,5.0
2813,e563783b-7465-11ec-b00d-002590fd1374,1,Max Bit 22X600,,2806*,,,349.0,4200.0,2695.0,1,,,2,1,3,0,P-3,1,,1,2022-01-13 17:12:32,5,2025-01-15 10:24:52,5.0
2814,fa891ba8-7465-11ec-b00d-002590fd1374,1,Drill Bit 25X600,,2807*,,,32.0,7650.0,5250.0,1,,,-1,1,3,0,P-3,1,,1,2022-01-13 17:13:08,5,2025-01-12 10:33:25,5.0
2815,ac25bc3f-75d5-11ec-b00d-002590fd1374,1,Quick Coupler Set,,2823,,,1.0,150.0,80.0,1,,,6,1,3,0,All,1,,1,2022-01-15 13:05:07,5,2024-11-27 06:46:04,
2816,dfcb11f8-75d5-11ec-b00d-002590fd1374,1,Rachet Belt 10M ,,2824*,,,94.0,4200.0,2700.0,1,,,4,1,3,0,P-3,1,,1,2022-01-15 13:06:34,5,2024-10-14 09:07:48,5.0
2817,f9f23085-75d5-11ec-b00d-002590fd1374,1,Cutting Wheel 180x22.2x1.6,,2825*,,,35.0,380.0,260.0,1,,,4,1,3,0,O,1,,1,2022-01-15 13:07:18,5,2025-03-10 03:22:37,5.0
2818,111e70e0-75ee-11ec-b00d-002590fd1374,1,Nippolac Fine Fix 250G Two pack,,2809*,,,225.0,3770.0,1608.0,1,,,1,1,24,0,All,1,,1,2022-01-15 15:59:45,5,2025-03-23 05:25:52,5.0
2819,403bec67-75ee-11ec-b00d-002590fd1374,1,Nippolac Fine Fix 70g two pack,,2810,,,225.0,375.0,225.0,1,,,0,1,3,0,All,1,,1,2022-01-15 16:01:04,5,2022-04-02 18:11:44,5.0
2820,269d70f1-75ef-11ec-b00d-002590fd1374,1,Ryo Py:Underbody Matt Black 1 L(Premium)-NP,,2811*,,,215.0,2820.0,1692.0,1,,,3,1,6,0,A-1,1,,1,2022-01-15 16:07:31,5,2025-02-01 08:12:18,5.0
2821,f2ab0f8b-75ef-11ec-b00d-002590fd1374,1,Blue Hose 1/2 - 1Ft -Samson Dsi,,3975*,,,258.0,45.0,36.0,1,,,150,1,3,0,All,1,,1,2022-01-15 16:13:13,5,2024-09-27 08:13:20,5.0
2822,3e99cf0d-75f0-11ec-b00d-002590fd1374,1,Nippolac 2K Epoxy Marine Paint Blue 1L,,2813*,,,88.0,6960.0,4872.0,1,,,4,1,3,0,A-1,1,,1,2022-01-15 16:15:20,5,2023-11-05 05:56:45,5.0
2823,f8a73939-75f0-11ec-b00d-002590fd1374,1,Emulsion Deep Blue 4L -NP,,2814*,,,185.0,9890.0,6428.5,1,,,2,1,3,0,S-18,1,,1,2022-01-15 16:20:33,5,2022-08-20 15:24:46,5.0
2824,97059b1f-75f1-11ec-b00d-002590fd1374,1,Emulsion Pine Frost 1L - NP,,2815,,,185.0,1470.0,955.5,1,,,3,1,3,0,S-4,1,,1,2022-01-15 16:24:58,5,2022-08-17 17:39:40,5.0
2825,10980534-75f2-11ec-b00d-002590fd1374,1,Roller Brush 9,,2816*,,,157.0,850.0,475.0,1,,,14,1,3,0,All,1,,1,2022-01-15 16:28:22,5,2025-03-20 03:02:29,5.0
2826,76ddd4fc-75f2-11ec-b00d-002590fd1374,1,W/B 1K Floor Paint Black 4L -NP,,2817* Nwbfpb,,,196.0,6800.0,3315.0,1,,,0,1,3,0,I-11,1,,1,2022-01-15 16:31:13,5,2025-01-23 15:05:27,5.0
2827,e44a9929-75f2-11ec-b00d-002590fd1374,1,W/B Wood Care All In-1 walnut 1L -NP,,2818* Aionw,,,204.0,6530.0,3591.5,1,,,8,1,6,0,All,1,,1,2022-01-15 16:34:17,5,2025-01-27 10:55:59,5.0
2828,650186ba-75f3-11ec-b00d-002590fd1374,1, W/B Wood Care All In-1 walnut 4L -NP,,2819* Aionw,,,204.0,24540.0,17178.0,1,,,4,1,3,0,L-5,1,,1,2022-01-15 16:37:53,5,2025-01-22 15:04:23,5.0
2829,c794c52d-75f3-11ec-b00d-002590fd1374,1,W/B Wood Care All In 1 Walnut 500ml -NP,,2820* Aionw,,,204.0,3690.0,2029.5,1,,,7,1,6,0,L-3,1,,1,2022-01-15 16:40:38,5,2025-03-18 03:42:15,5.0
2830,64a17710-75f4-11ec-b00d-002590fd1374,1,W/B Wood Care All In-1 Mahogany 4L -NP,,2821* Aionm,,,204.0,24540.0,13497.0,1,,,5,1,3,0,All,1,,1,2022-01-15 16:45:01,5,2025-01-22 15:06:44,5.0
2831,933191df-75f5-11ec-b00d-002590fd1374,1,Weatherproof Blissful 1L -NP,,2822*,,,199.0,3280.0,1771.2,1,,,3,1,3,0,S-2,1,,1,2022-01-15 16:53:29,5,2024-07-24 10:45:53,5.0
2832,c72a00e9-78d5-11ec-b00d-002590fd1374,1,Bore Set,,2831,,,1.0,3400.0,2250.0,1,,,4,1,3,0,T-4,1,,1,2022-01-19 08:43:20,5,2024-08-02 09:21:27,5.0
2833,e76e9fca-78d5-11ec-b00d-002590fd1374,1,Piston Set,,2832,,,99.0,990.0,726.8,1,,,1,1,3,0,T-3,1,,1,2022-01-19 08:44:14,5,2024-09-06 06:07:35,5.0
2834,0f23e56b-78d6-11ec-b00d-002590fd1374,1,Carburetor BG328 [WD491B 2360],,2833*,,,94.0,3250.0,2360.0,1,,,1,1,3,0,T-3,1,,1,2022-01-19 08:45:20,5,2024-05-25 08:22:31,5.0
2835,2887b150-78d6-11ec-b00d-002590fd1374,1,Trimmer Engine Mount 1538,,2834*,,,94.0,295.0,108.0,1,,,5,1,3,0,T-4,1,,1,2022-01-19 08:46:03,5,2024-11-22 11:14:44,5.0
2836,48285ad7-78d6-11ec-b00d-002590fd1374,1,Inner Cable  35 inch,,2835*,,,94.0,780.0,420.0,1,,,1,1,3,0,T-3,1,,1,2022-01-19 08:46:56,5,2024-05-10 09:30:32,5.0
2837,5d1a8f9a-78d6-11ec-b00d-002590fd1374,1,Inner Cable 33 Inch,,2836*,,,94.0,680.0,425.0,1,,,0,1,3,0,T-3,1,,1,2022-01-19 08:47:31,5,2025-02-08 05:57:28,5.0
2838,7cc76ab2-78d6-11ec-b00d-002590fd1374,1,"PE+ Cutting disc 7""",,2808*,,,177.0,787.0,590.25,1,,,0,1,5,0,All,1,,1,2022-01-19 08:48:24,5,2025-02-09 10:58:57,5.0
2839,ce1fe774-78d6-11ec-b00d-002590fd1374,1,PE+ Hammer Drill Bit 6x110,,2812*,,,177.0,591.0,298.81,1,,,2,1,3,0,All,1,,1,2022-01-19 08:50:41,5,2024-11-12 04:37:20,5.0
2840,e8000d29-78d6-11ec-b00d-002590fd1374,1,PE+ Hammer Drill Bit 10X160,,2827*,,,177.0,840.93,429.88,1,,,1,1,3,0,P-2,1,,1,2022-01-19 08:51:24,5,2025-01-03 05:19:02,5.0
2841,0731d027-78d7-11ec-b00d-002590fd1374,1,Hammer Drill Bit 16X210,,2828*,,,32.0,760.0,403.75,1,,,2,1,3,0,P-2,1,,1,2022-01-19 08:52:17,5,2024-12-24 05:59:07,5.0
2842,40e7d643-78d7-11ec-b00d-002590fd1374,1,"PE+ Saw Blade 12""",,2829*,,,177.0,5867.0,4400.25,1,,,0,1,3,0,K-35/ O,1,,1,2022-01-19 08:53:53,5,2024-12-04 09:30:31,5.0
2843,644f7178-78d7-11ec-b00d-002590fd1374,1,PE+ Aluminium Saw Blade 10x100,,2830,,,177.0,4950.0,3720.0,1,,,0,1,3,0,K-35,1,,1,2022-01-19 08:54:53,5,2024-08-29 12:29:50,5.0
2844,13df5a76-78de-11ec-b00d-002590fd1374,1,Hose Clip 60-63 [Golden],,2764*,,,247.0,760.0,475.0,1,,,2,1,3,0,All,1,,1,2022-01-19 09:42:45,5,2024-12-08 05:14:16,5.0
2845,cdc7df58-791e-11ec-b00d-002590fd1374,1,FHDAIW12680 IMPACT WRENCH(1100W/0.5'),,2837*,,,4.0,21480.0,16656.0,1,,,1,1,3,0,All,1,,1,2022-01-19 17:26:03,5,2023-08-21 10:20:47,5.0
2846,229bf089-791f-11ec-b00d-002590fd1374,1,Water Sprinkler-1/2,,2838*,,,302.0,650.0,370.0,1,,,30,1,3,0,All,1,,1,2022-01-19 17:28:26,5,2025-02-10 04:30:19,5.0
2847,93f52f1b-79ad-11ec-9b8d-002590fd1374,1,Thread Bar 1,,047*,,,228.0,3600.0,2600.0,1,,,0,1,3,0,All,1,,1,2022-01-20 10:28:16,5,2024-11-10 13:50:25,5.0
2848,a842d465-79ad-11ec-9b8d-002590fd1374,1,Thread Bar 18m,,047*,,,110.0,2860.0,1980.0,1,,,1,1,3,0,All,1,,1,2022-01-20 10:28:50,5,2024-11-10 13:53:09,5.0
2849,eaf7c61a-79ad-11ec-9b8d-002590fd1374,1,Thread Bar 20m,,047*,,,228.0,2960.0,2125.0,1,,,1,1,3,0,All,1,,1,2022-01-20 10:30:41,5,2024-11-10 13:51:10,5.0
2850,db4b016e-79ae-11ec-9b8d-002590fd1374,1,Thread Bar Nut 1,,2362,,,228.0,140.0,85.0,1,,,0,1,3,0,L-20,1,,1,2022-01-20 10:37:25,5,2024-10-01 07:46:54,5.0
2851,f476fe9f-79ae-11ec-9b8d-002590fd1374,1,Thread Bar Nut 18m,,2361,,,228.0,50.0,25.0,1,,,-2,1,3,0,All,1,,1,2022-01-20 10:38:07,5,2025-02-07 04:17:11,5.0
2852,07c54d4f-79af-11ec-9b8d-002590fd1374,1,Thread Bar Nut 20m,,2360,,,228.0,60.0,31.0,1,,,-15,1,3,0,All,1,,1,2022-01-20 10:38:39,5,2024-06-10 11:23:25,5.0
2853,a5875a75-79af-11ec-9b8d-002590fd1374,1,SS Nail 8x75,,2366,,,229.0,120.0,72.0,1,,,19,1,3,0,L-6,1,,1,2022-01-20 10:43:04,5,2025-03-18 09:27:08,5.0
2854,c24fb78d-79af-11ec-9b8d-002590fd1374,1,SS Nail 8x30,,2367,,,229.0,60.0,43.0,1,,,4,1,3,0,L-6,1,,1,2022-01-20 10:43:52,5,2022-07-21 22:24:47,5.0
2855,d08ef841-79af-11ec-9b8d-002590fd1374,1,SS Nail 8x35,,2368*,,,229.0,120.0,56.0,1,,,42,1,3,0,L-6,1,,1,2022-01-20 10:44:16,5,2025-03-03 07:45:21,5.0
2856,e70ccfb7-79af-11ec-9b8d-002590fd1374,1,SS Nail 8x16,,2369,,,229.0,55.0,35.0,1,,,23,1,3,0,L-6,1,,1,2022-01-20 10:44:54,5,2024-12-05 06:37:27,5.0
2857,fbbac11b-79af-11ec-9b8d-002590fd1374,1,SS Nail 8x20,,2370*,,,229.0,80.0,43.0,1,,,44,1,3,0,L-6,1,,1,2022-01-20 10:45:29,5,2025-01-18 06:39:47,5.0
2858,0e3280b4-79b0-11ec-9b8d-002590fd1374,1,SS Nail 6x12,,2371,,,229.0,40.0,20.0,1,,,0,1,3,0,L-6,1,,1,2022-01-20 10:46:00,5,2025-02-16 05:10:36,5.0
2859,24ff3b5e-79b0-11ec-9b8d-002590fd1374,1,SS Nail 6x40,,2372,,,229.0,45.0,31.0,1,,,7,1,3,0,All,1,,1,2022-01-20 10:46:38,5,2024-07-22 12:33:10,
2860,36e08564-79b0-11ec-9b8d-002590fd1374,1,SS Nail 6x75,,2373*,,,229.0,80.0,38.0,1,,,13,1,3,0,L-6,1,,1,2022-01-20 10:47:08,5,2024-10-10 05:46:33,5.0
2861,46d63c80-79b0-11ec-9b8d-002590fd1374,1,SS Nail 6x50,,2374,,,229.0,50.0,36.0,1,,,118,1,3,0,All,1,,1,2022-01-20 10:47:35,5,2025-02-11 12:41:37,5.0
2862,55f80fe6-79b0-11ec-9b8d-002590fd1374,1,SS Nail 6x35,,2375,,,229.0,40.0,30.0,1,,,-2,1,3,0,L-6,1,,1,2022-01-20 10:48:00,5,2025-03-23 05:43:56,5.0
2863,6664c163-79b0-11ec-9b8d-002590fd1374,1,SS Nail 6x20,,2376*,,,229.0,32.0,23.5,1,,,24,1,3,0,L-6,1,,1,2022-01-20 10:48:28,5,2025-03-09 04:07:20,5.0
2864,834d08e1-79b0-11ec-9b8d-002590fd1374,1,SS Nail 6x25,,2377*,,,229.0,45.0,25.0,1,,,192,1,3,0,L-6,1,,1,2022-01-20 10:49:16,5,2025-03-20 06:06:55,5.0
2865,9269b22e-79b0-11ec-9b8d-002590fd1374,1,SS Nail 6x16,,2378*,,,229.0,31.0,22.0,1,,,-5,1,3,0,L-6,1,,1,2022-01-20 10:49:41,5,2024-07-09 05:37:58,5.0
2866,2cc96bcd-79b1-11ec-9b8d-002590fd1374,1,SS Nail 12x150,,2383,,,229.0,450.0,328.0,1,,,23,1,3,0,L-12,1,,1,2022-01-20 10:54:00,5,2023-09-20 05:21:26,5.0
2867,3f8a3d43-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x75,,2384,,,229.0,230.0,121.0,1,,,8,1,3,0,L-5,1,,1,2022-01-20 10:54:32,5,2024-04-03 13:06:15,5.0
2868,558e8860-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x125,,2385,,,229.0,320.0,189.0,1,,,24,1,3,0,L-12,1,,1,2022-01-20 10:55:09,5,2022-07-23 03:39:07,5.0
2869,71f193b2-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x150,,2386,,,229.0,420.0,286.0,1,,,14,1,3,0,L-12,1,,1,2022-01-20 10:55:56,5,2022-07-23 14:08:23,5.0
2870,82654aea-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x90,,2387,,,229.0,280.0,141.0,1,,,17,1,3,0,L-12,1,,1,2022-01-20 10:56:24,5,2025-03-18 09:27:08,5.0
2871,92ba686a-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x45,,2388,,,229.0,180.0,90.0,1,,,2,1,3,0,L-5,1,,1,2022-01-20 10:56:51,5,2024-07-31 11:43:44,5.0
2872,a3d2a140-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x30,,2389,,,229.0,160.0,77.0,1,,,1,1,3,0,L-5,1,,1,2022-01-20 10:57:20,5,2024-11-25 10:03:14,5.0
2873,cccb312d-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x60,,2390,,,229.0,220.0,106.0,1,,,9,1,3,0,L-5,1,,1,2022-01-20 10:58:29,5,2024-06-24 03:12:43,5.0
2874,ddedd555-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x25,,2391*,,,229.0,220.0,100.0,1,,,73,1,3,0,L-6,1,,1,2022-01-20 10:58:58,5,2024-12-07 13:19:13,5.0
2875,efa983c3-79b1-11ec-9b8d-002590fd1374,1,SS Nail 10x20,,2392,,,229.0,120.0,68.0,1,,,12,1,3,0,L-5,1,,1,2022-01-20 10:59:27,5,2025-03-03 07:21:53,5.0
2876,0335089d-79b2-11ec-9b8d-002590fd1374,1,SS Nail 10x50,,2393*,,,229.0,220.0,120.0,1,,,53,1,3,0,All,1,,1,2022-01-20 11:00:00,5,2024-12-07 13:19:13,5.0
2877,1821e5bf-79b2-11ec-9b8d-002590fd1374,1,SS Nail 8x12,,2394,,,229.0,75.0,33.0,1,,,0,1,3,0,L-6,1,,1,2022-01-20 11:00:35,5,2024-11-04 07:12:59,5.0
2878,297a0fb6-79b2-11ec-9b8d-002590fd1374,1,SS Nail 8x40,,2395,,,229.0,120.0,48.0,1,,,-2,1,3,0,All,1,,1,2022-01-20 11:01:04,5,2025-03-22 10:50:08,
2879,3a02bbb3-79b2-11ec-9b8d-002590fd1374,1,SS Nail 8x60,,2396,,,229.0,130.0,62.0,1,,,0,1,3,0,L-6,1,,1,2022-01-20 11:01:32,5,2024-12-27 07:15:57,5.0
2880,4a9a08b9-79b2-11ec-9b8d-002590fd1374,1,SS Nail 8x25,,2397*,,,229.0,120.0,46.25,1,,,74,1,3,0,L-6,1,,1,2022-01-20 11:02:00,5,2025-03-10 04:02:53,5.0
2881,5e2ab903-79b2-11ec-9b8d-002590fd1374,1,SS Nail 8x50,,2398,,,229.0,125.0,57.0,1,,,0,1,3,0,L-6,1,,1,2022-01-20 11:02:33,5,2025-01-23 10:34:42,5.0
2882,939c730c-79b2-11ec-9b8d-002590fd1374,1,SS Nail 12x25,,2411,,,229.0,220.0,103.0,1,,,23,1,3,0,L-5,1,,1,2022-01-20 11:04:02,5,2024-11-27 06:59:50,5.0
2883,ab59efca-79b2-11ec-9b8d-002590fd1374,1,SS Nail 12x30,,2412,,,229.0,225.0,112.0,1,,,9,1,3,0,L-5,1,,1,2022-01-20 11:04:42,5,2024-12-30 04:10:59,5.0
2884,d4999a13-79b2-11ec-9b8d-002590fd1374,1,Hammer Drill Bit 6x110 -HASKY,,2812,,,65.0,460.0,232.99,1,,,0,1,3,0,P-2,1,,1,2022-01-20 11:05:51,5,2024-02-17 13:04:16,5.0
2885,e655b3e3-79b2-11ec-9b8d-002590fd1374,1,SS Nail 12x40,,2414*,,,229.0,280.0,180.0,1,,,17,1,3,0,L-5,1,,1,2022-01-20 11:06:21,5,2024-08-04 04:31:09,5.0
2886,f556a2bf-79b2-11ec-9b8d-002590fd1374,1,SS Nail 12x100,,2416,,,229.0,350.0,211.0,1,,,25,1,3,0,L-12,1,,1,2022-01-20 11:06:46,5,2022-07-23 14:07:47,5.0
2887,5b3e7ab9-79b3-11ec-9b8d-002590fd1374,1,King Bird Door Lock Card (564),,2839*,,,158.0,2200.0,1490.0,1,,,0,1,3,0,L-25,1,,1,2022-01-20 11:09:37,5,2023-10-30 05:40:20,5.0
2888,889a0c2d-79b3-11ec-9b8d-002590fd1374,1,Filter Tap - White,,2840*,,,61.0,390.0,220.0,1,,,23,1,3,0,A-4,1,,1,2022-01-20 11:10:53,5,2025-02-25 12:50:12,5.0
2889,a8025fda-79b3-11ec-9b8d-002590fd1374,1,Flat Screper 8,,2841,,,211.0,180.0,94.5,1,,,3,1,3,0,All,1,,1,2022-01-20 11:11:46,5,2023-07-22 06:53:27,5.0
2890,047e5a3f-79b4-11ec-9b8d-002590fd1374,1,Flat Screper 10,,2842,,,211.0,220.0,99.75,1,,,4,1,3,0,H-1,1,,1,2022-01-20 11:14:21,5,2022-09-20 02:47:03,5.0
2891,4b95d2f7-79b4-11ec-9b8d-002590fd1374,1,Grinder Key -2 IN 1,,2843*,,,272.0,680.0,434.0,1,,,12,1,3,0,P-2,1,,1,2022-01-20 11:16:21,5,2025-01-25 12:37:03,5.0
2892,7fb8bc8a-79b4-11ec-9b8d-002590fd1374,1,Pipe Wrench 18(EHPL),,2844*,,,9.0,3850.0,2600.0,1,,,1,1,3,0,All,1,,1,2022-01-20 11:17:48,5,2024-06-05 06:16:56,5.0
2893,a768f3b8-79b4-11ec-9b8d-002590fd1374,1,Screw Drivers 2 Pcs,,2845,,,85.0,850.0,500.0,1,,,10,1,3,0,B-1,1,,1,2022-01-20 11:18:55,5,2025-02-26 10:15:26,5.0
2894,4ea87f9d-7a69-11ec-9b8d-002590fd1374,1,Earth Rod 3/8 10MM,,2846,,,98.0,890.0,423.0,1,,,0,1,3,0,All,1,,1,2022-01-21 08:52:03,5,2023-04-01 17:37:45,5.0
2895,89cf21e8-7a69-11ec-9b8d-002590fd1374,1, Bidet Head PVC White,,2847*,,,97.0,480.0,325.0,1,,,19,1,3,0,H-2,1,,1,2022-01-21 08:53:43,5,2025-02-28 05:21:38,5.0
2896,baa611ba-7a69-11ec-9b8d-002590fd1374,1,Plastic Bucket 8',,2848*,,,231.0,680.0,340.0,1,,,11,1,3,0,All,1,,1,2022-01-21 08:55:05,5,2024-06-04 05:25:27,5.0
2897,5349ee26-7a6a-11ec-9b8d-002590fd1374,1,Auto Welding Glass,,2850*,,,209.0,2850.0,1975.0,1,,,5,1,3,0,B-2,1,,1,2022-01-21 08:59:21,5,2025-03-08 07:58:14,5.0
2898,afad9561-7a6a-11ec-9b8d-002590fd1374,1,Allen Key (9PCS) 4.5,,2851*,,,69.0,780.0,425.0,1,,,1,1,3,0,P-1,1,,1,2022-01-21 09:01:56,5,2023-02-17 09:15:06,5.0
2899,1c40f193-7a6c-11ec-9b8d-002590fd1374,1,Allen Key (9PCS) 9,,2852*,,,69.0,950.0,550.0,1,,,6,1,3,0,P-1,1,,1,2022-01-21 09:12:07,5,2025-02-25 05:54:51,5.0
2900,a743c030-7a6c-11ec-9b8d-002590fd1374,1,Spray Can 2L,,2853*,,,50.0,980.0,675.0,1,,,11,1,3,0,All,1,,1,2022-01-21 09:16:01,5,2025-03-22 08:51:57,5.0
2901,c1f673a8-7a6c-11ec-9b8d-002590fd1374,1,Pipe Wrench 8,,2854,,,9.0,950.0,725.7,1,,,2,1,3,0,B-1,1,,1,2022-01-21 09:16:45,5,2024-05-21 18:37:00,5.0
2902,8f360fc6-7a6d-11ec-9b8d-002590fd1374,1,Pipe Wrench 10 Asaki,,2855*,,,9.0,2980.0,1875.0,1,,,1,1,3,0,All,1,,1,2022-01-21 09:22:30,5,2024-10-24 11:06:12,5.0
2903,b0e5ffe7-7a6d-11ec-9b8d-002590fd1374,1,Hand Rivert ,,2856,,,50.0,3950.0,3058.6,1,,,0,1,3,0,P-5,1,,1,2022-01-21 09:23:26,5,2024-03-20 03:59:30,5.0
2904,39536764-7a6e-11ec-9b8d-002590fd1374,1,Pop Rivert 3/16 x 5/8,,2849*,,,175.0,6.5,4.58,1,,,2266,1,3,0,C-5,1,,1,2022-01-21 09:27:15,5,2024-10-03 12:20:42,5.0
2905,24e8da80-7a94-11ec-9b8d-002590fd1374,1,Water Seal 301-14,,2857*,,,212.0,480.0,220.0,1,,,26,1,3,0,A-3,1,,1,2022-01-21 13:58:41,5,2025-02-08 11:00:58,5.0
