supplier_invoice_id,supplier_invoice_ref,supplier_id,invoice_no,invoice_date,discount,invoice_total,return_total,paid_amount,product_count,payment_type_id,payment_status_id,status,created_at,created_user_id,updated_at,updated_user_id
5404,ac27a99d-64cc-11ee-ac5a-5254007123c1,71,21970,2023-10-07,0.0,199300.0,0.0,199300.0,11,3,3,1,2023-10-07 10:17:51,5,2023-10-09 03:33:27,
5405,47fa4284-64d3-11ee-ac5a-5254007123c1,102,036-PVC Item,2023-10-07,0.0,5390.0,0.0,5390.0,4,3,3,1,2023-10-07 11:05:10,5,2023-10-07 05:35:20,
5406,c7d42722-64d8-11ee-ac5a-5254007123c1,102,No INV,2023-10-07,0.0,3800.0,0.0,3800.0,1,3,3,1,2023-10-07 11:44:32,5,2023-10-07 06:14:56,
5407,c5375751-64e0-11ee-ac5a-5254007123c1,195,No Invoice,2023-10-07,0.0,4400.06,0.0,4400.06,1,3,3,1,2023-10-07 12:41:43,5,2023-10-07 07:11:53,
5408,2e11c695-64e8-11ee-ac5a-5254007123c1,1,,2023-10-07,0.0,280.0,0.0,0.0,1,3,1,1,2023-10-07 13:34:46,5,2023-10-07 08:04:46,
5409,626b06d1-64ee-11ee-ac5a-5254007123c1,1,,2023-10-07,0.0,1200.0,0.0,0.0,1,3,1,1,2023-10-07 14:19:11,5,2023-10-07 08:49:11,
5410,d1a6f215-64ee-11ee-ac5a-5254007123c1,1,,2023-10-07,0.0,885.0,0.0,0.0,1,3,1,1,2023-10-07 14:22:17,5,2023-10-07 08:52:17,
5411,927f427c-64ef-11ee-ac5a-5254007123c1,38,7988 20231006 1,2023-10-07,0.0,116200.0,0.0,116200.0,2,3,3,1,2023-10-07 14:27:41,5,2023-10-07 10:24:59,
5412,a7a63f90-64f0-11ee-ac5a-5254007123c1,139,SP-23-1836,2023-10-07,0.0,103394.85,0.0,103394.85,13,3,3,1,2023-10-07 14:35:26,5,2023-11-23 07:45:06,
5413,d28a3ac4-64f5-11ee-ac5a-5254007123c1,139,Sp23-2064,2023-10-07,0.0,15400.0,0.0,15400.0,1,3,3,1,2023-10-07 15:12:25,5,2023-11-23 07:44:43,
5414,18adccf2-64f6-11ee-ac5a-5254007123c1,139,SP23-0184,2023-10-07,0.0,30018.6,0.0,30018.6,2,3,3,1,2023-10-07 15:14:23,5,2023-11-23 07:43:44,
5415,d571fd70-64f6-11ee-ac5a-5254007123c1,139,SP23-1837,2023-10-07,0.0,5670.0,0.0,5670.0,2,3,3,1,2023-10-07 15:19:40,5,2023-11-23 07:44:17,
5416,6c9798bd-65a2-11ee-ac5a-5254007123c1,147,021,2023-10-08,0.0,55000.0,55000.0,0.0,1,3,1,1,2023-10-08 11:47:57,5,2023-11-06 08:45:36,
5417,51a13428-65a7-11ee-ac5a-5254007123c1,1,FT walata Damma,2023-10-08,0.0,9971.9,0.0,0.0,4,3,1,1,2023-10-08 12:22:59,5,2023-10-08 06:52:59,
5418,a6273946-65a8-11ee-ac5a-5254007123c1,1,,2023-10-08,0.0,2850.0,0.0,0.0,1,3,1,1,2023-10-08 12:32:31,5,2023-10-08 07:02:31,
5419,39e6912f-6669-11ee-ac5a-5254007123c1,201,11633,2023-10-09,0.0,10494.0,0.0,10494.0,1,3,3,1,2023-10-09 11:31:02,5,2023-10-09 06:01:11,
5420,55c51971-666f-11ee-ac5a-5254007123c1,100,6376,2023-10-09,0.0,54850.0,0.0,54850.0,6,3,3,1,2023-10-09 12:14:46,5,2023-11-27 10:39:51,
5421,620b3bbb-6676-11ee-ac5a-5254007123c1,196,08,2023-10-09,0.0,9600.0,0.0,9600.0,1,3,3,1,2023-10-09 13:05:13,5,2023-11-01 07:15:13,
5422,b55b1eb5-667b-11ee-ac5a-5254007123c1,102,038-Sneha Brush,2023-10-09,0.0,7020.0,0.0,7020.0,1,3,3,1,2023-10-09 13:43:20,5,2023-10-09 08:13:30,
5423,0eae212e-6683-11ee-ac5a-5254007123c1,171,13,2023-10-09,0.0,14314.0,0.0,14314.0,2,3,3,1,2023-10-09 14:35:56,5,2023-10-09 09:06:06,
5424,b6da6eeb-6694-11ee-ac5a-5254007123c1,34,4790056567,2023-10-06,0.0,135449.93,0.0,135449.93,4,3,3,1,2023-10-09 16:42:20,5,2023-12-23 06:47:01,
5425,69d1c856-669b-11ee-ac5a-5254007123c1,128,2821,2023-10-09,0.0,27750.0,0.0,27750.0,2,3,3,1,2023-10-09 17:30:17,5,2023-11-30 10:20:53,
5426,22a08145-671d-11ee-ac5a-5254007123c1,8,S023250,2023-10-09,0.0,31202.0,0.0,31202.0,2,3,3,1,2023-10-10 08:58:52,5,2023-11-07 10:58:50,
5427,e83ec2cd-672b-11ee-ac5a-5254007123c1,40,0016971,2023-10-10,0.0,29745.72,0.0,29745.72,4,3,3,1,2023-10-10 10:44:37,5,2023-12-08 11:51:59,
5428,c49380e2-672f-11ee-ac5a-5254007123c1,40,0016972,2023-10-10,0.0,15130.5,15130.5,0.0,3,3,1,1,2023-10-10 11:12:15,5,2023-10-10 05:43:49,
5429,3e188cc1-6730-11ee-ac5a-5254007123c1,40,0016972,2023-10-10,0.0,15130.5,0.0,15130.5,3,3,3,1,2023-10-10 11:15:39,5,2023-12-08 11:50:42,
5430,a8a76577-6732-11ee-ac5a-5254007123c1,71,22026,2023-10-10,0.0,248025.0,0.0,248025.0,8,3,3,1,2023-10-10 11:32:57,5,2023-10-11 08:52:15,
5431,a008968e-6735-11ee-ac5a-5254007123c1,1,Ft Walata Kaduwa,2023-10-10,0.0,12233.0,0.0,0.0,5,3,1,1,2023-10-10 11:54:11,5,2023-10-10 06:24:11,
5432,1a9a0c53-673a-11ee-ac5a-5254007123c1,130,0121,2023-10-10,0.0,10406.0,0.0,10406.0,1,3,3,1,2023-10-10 12:26:14,5,2023-10-10 07:00:16,
5433,d880b76c-673b-11ee-ac5a-5254007123c1,1,,2023-10-10,0.0,6900.0,0.0,0.0,1,3,1,1,2023-10-10 12:38:42,5,2023-10-10 07:08:42,
5434,e0e4e3a6-673b-11ee-ac5a-5254007123c1,1,,2023-10-10,0.0,1320.0,0.0,0.0,1,3,1,1,2023-10-10 12:38:56,5,2023-10-10 07:08:56,
5435,5eae941e-6745-11ee-ac5a-5254007123c1,109,0001366,2023-10-10,0.0,750.0,0.0,750.0,1,3,3,1,2023-10-10 13:46:53,5,2023-11-18 09:05:40,
5436,2e068829-6749-11ee-ac5a-5254007123c1,109,0001358,2023-10-10,0.0,48917.16,0.0,48917.16,10,3,3,1,2023-10-10 14:14:09,5,2023-11-18 09:06:03,
5437,17dcb7aa-674d-11ee-ac5a-5254007123c1,1,,2023-10-10,0.0,25000.0,0.0,0.0,1,3,1,1,2023-10-10 14:42:10,5,2023-10-10 09:12:10,
5438,1c3b546a-674d-11ee-ac5a-5254007123c1,1,,2023-10-10,0.0,-25000.0,0.0,0.0,1,3,1,1,2023-10-10 14:42:17,5,2023-10-10 09:12:17,
5439,2f0f97ee-674e-11ee-ac5a-5254007123c1,128,2830,2023-10-10,0.0,93000.0,0.0,93000.0,3,3,3,1,2023-10-10 14:49:58,5,2023-10-10 09:20:08,
5440,78abcdde-6756-11ee-ac5a-5254007123c1,203,16,2023-10-10,0.0,124670.25,124673.5,0.0,11,3,1,1,2023-10-10 15:49:18,5,2023-10-10 10:27:20,
5441,89655756-6758-11ee-ac5a-5254007123c1,203,13,2023-10-10,0.0,124673.5,0.0,124673.5,11,3,3,1,2023-10-10 16:04:05,5,2023-10-10 11:28:29,
5442,f3dd6d34-6761-11ee-ac5a-5254007123c1,141,W7225,2023-10-10,0.0,28550.0,0.0,28550.0,2,3,3,1,2023-10-10 17:11:29,5,2023-11-04 09:58:49,
5443,924753a9-67fb-11ee-ac5a-5254007123c1,34,New Sainab Hw,2023-09-25,0.0,6120.0,0.0,6120.0,2,3,3,1,2023-10-11 11:31:08,5,2023-10-19 10:27:36,
5444,36761c6a-681a-11ee-ac5a-5254007123c1,100,6399,2023-10-11,0.0,55000.0,0.0,55000.0,1,3,3,1,2023-10-11 15:10:28,5,2023-11-27 10:41:11,
5445,7913dfea-68b3-11ee-ac5a-5254007123c1,1,,2023-10-12,0.0,240.0,0.0,0.0,1,3,1,1,2023-10-12 09:27:33,5,2023-10-12 03:57:33,
5446,bd509ebd-68c4-11ee-ac5a-5254007123c1,182,361,2023-09-21,0.0,8500.0,0.0,8500.0,1,3,3,1,2023-10-12 11:31:09,5,2023-11-23 07:23:47,
5447,87baaf57-68c8-11ee-ac5a-5254007123c1,102,Himaya Kohu Lanu-306,2023-10-12,0.0,5150.0,0.0,5150.0,3,3,3,1,2023-10-12 11:58:17,5,2023-10-12 06:28:32,
5448,21d21b42-68d0-11ee-ac5a-5254007123c1,133,S5673,2023-10-12,0.0,87081.48,0.0,87081.48,1,3,3,1,2023-10-12 12:52:42,5,2023-10-18 11:07:54,
5449,4d3beceb-68d5-11ee-ac5a-5254007123c1,212,A6808,2023-08-25,0.0,9600.0,0.0,9600.0,1,3,3,1,2023-10-12 13:29:42,5,2023-10-12 07:59:51,
5450,ae7b3210-68d7-11ee-ac5a-5254007123c1,31,71567,2023-10-12,0.0,53273.68,0.0,53273.68,6,3,3,1,2023-10-12 13:46:44,5,2023-10-23 09:39:18,
5451,90bf3f29-68de-11ee-ac5a-5254007123c1,124,Arph010903,2023-10-12,0.0,72541.02,0.0,72541.02,7,3,3,1,2023-10-12 14:36:01,5,2023-11-14 08:27:18,
5452,74d7a3b8-68e5-11ee-ac5a-5254007123c1,1,Deepal(saman Bas) Credit paid Return-41286,2023-10-12,0.0,60090.0,0.0,0.0,4,3,1,1,2023-10-12 15:25:21,5,2023-10-12 09:55:21,
5453,c9eeadc8-68ea-11ee-ac5a-5254007123c1,31,71500,2023-10-12,0.0,13870.0,0.0,13870.0,1,3,3,1,2023-10-12 16:03:31,5,2023-10-12 10:35:55,
5454,a2a8e945-697e-11ee-ac5a-5254007123c1,197,DU01015337,2023-10-13,0.0,6240.0,0.0,6240.0,1,3,3,1,2023-10-13 09:41:51,5,2023-11-14 12:12:32,
5455,ef09deb0-697e-11ee-ac5a-5254007123c1,197,DU01015283,2023-10-13,0.0,7530.0,0.0,7530.0,2,3,3,1,2023-10-13 09:43:59,5,2023-11-14 12:12:55,
5456,2d8ba3ce-6982-11ee-ac5a-5254007123c1,134,ZR-0827,2023-10-13,0.0,396000.0,0.0,396000.0,4,3,3,1,2023-10-13 10:07:12,5,2023-10-13 04:37:24,
5457,8d62a495-6984-11ee-ac5a-5254007123c1,1,,2023-10-13,0.0,2640.0,0.0,0.0,1,3,1,1,2023-10-13 10:24:12,5,2023-10-13 04:54:12,
5458,b6816645-6990-11ee-ac5a-5254007123c1,1,,2023-10-13,0.0,5200.0,0.0,0.0,1,3,1,1,2023-10-13 11:51:15,5,2023-10-13 06:21:15,
5459,b68a9949-6990-11ee-ac5a-5254007123c1,1,,2023-10-13,0.0,5200.0,0.0,0.0,1,3,1,1,2023-10-13 11:51:15,5,2023-10-13 06:21:15,
5460,fa0e7bd4-699b-11ee-ac5a-5254007123c1,62,114916,2023-10-13,0.0,42624.46,0.0,42624.46,16,3,3,1,2023-10-13 13:11:53,5,2023-11-06 08:20:08,
5461,08ed1430-69a9-11ee-ac5a-5254007123c1,173,31265,2023-10-13,0.0,29600.0,0.0,29600.0,2,3,3,1,2023-10-13 14:45:21,5,2023-12-08 05:46:28,
5462,8e8ffceb-6a3c-11ee-ac5a-5254007123c1,1,,2023-10-14,0.0,3000.0,0.0,0.0,1,3,1,1,2023-10-14 08:21:21,5,2023-10-14 02:51:21,
5463,7b27fb46-6a60-11ee-ac5a-5254007123c1,100,6480,2023-10-14,0.0,23200.0,0.0,23200.0,2,3,3,1,2023-10-14 12:38:31,5,2023-11-27 10:40:35,
5464,6a130fda-6a66-11ee-ac5a-5254007123c1,9,3796,2023-10-14,0.0,59317.44,0.0,59317.44,1,3,3,1,2023-10-14 13:20:59,5,2023-10-21 05:45:23,
5465,83b43d7d-6a66-11ee-ac5a-5254007123c1,9,3788,2023-10-14,0.0,144491.2,0.0,144491.2,2,3,3,1,2023-10-14 13:21:42,5,2023-10-21 05:45:49,
5466,88bc03d0-6a69-11ee-ac5a-5254007123c1,31,71581,2023-10-14,0.0,7950.0,0.0,7950.0,1,3,3,1,2023-10-14 13:43:19,5,2023-10-23 09:39:38,
5467,04ff48e7-6a6b-11ee-ac5a-5254007123c1,128,2877,2023-10-14,0.0,16000.0,0.0,16000.0,1,3,3,1,2023-10-14 13:53:57,5,2023-11-02 10:16:27,
5468,92887a3a-6a71-11ee-ac5a-5254007123c1,71,22088,2023-10-14,0.0,105700.0,0.0,105700.0,7,3,3,1,2023-10-14 14:40:51,5,2023-10-16 04:04:49,
5469,4233de0a-6a75-11ee-ac5a-5254007123c1,13,CS0059300832,2023-10-14,0.0,18000.0,0.0,18000.0,1,3,3,1,2023-10-14 15:07:14,5,2023-12-08 10:59:02,
5470,6c8120ea-6a75-11ee-ac5a-5254007123c1,13,IN0079002210,2023-10-14,0.0,7100.0,0.0,7100.0,1,3,3,1,2023-10-14 15:08:25,5,2023-12-08 10:59:26,
5471,5a1031df-6a7a-11ee-ac5a-5254007123c1,38,7988,2023-10-14,0.0,59984.0,0.0,59984.0,1,3,3,1,2023-10-14 15:43:42,5,2023-10-16 08:27:49,
5472,9e77908f-6a7a-11ee-ac5a-5254007123c1,38,7988 20231012 2,2023-10-14,0.0,267500.0,0.0,267500.0,1,3,3,1,2023-10-14 15:45:37,5,2023-10-16 08:27:59,
5473,d2adff07-6a7a-11ee-ac5a-5254007123c1,140,SC-2679-23/24,2023-10-14,0.0,37149.75,0.0,37149.75,3,3,3,1,2023-10-14 15:47:04,5,2023-10-14 10:18:13,
5474,0fef834c-6a80-11ee-ac5a-5254007123c1,61,37960,2023-10-14,0.0,4500.0,0.0,4500.0,1,3,3,1,2023-10-14 16:24:35,5,2023-10-14 10:54:42,
5475,b89ceb49-6a8f-11ee-ac5a-5254007123c1,135,1761,2023-10-14,0.0,85165.0,0.0,85165.0,16,3,3,1,2023-10-14 18:16:40,5,2024-05-01 07:40:17,
5476,880f0b56-6b30-11ee-ac5a-5254007123c1,213,INE0003683,2023-10-15,0.0,74008.0,74008.0,0.0,9,3,1,1,2023-10-15 13:27:48,5,2023-10-15 07:59:05,
5477,8828bf9c-6b30-11ee-ac5a-5254007123c1,213,INE0003683,2023-10-15,0.0,74008.0,0.0,74008.0,9,3,3,1,2023-10-15 13:27:48,5,2023-10-15 07:59:41,
5478,5973d7b2-6bf1-11ee-ac5a-5254007123c1,204,EL00753,2023-10-16,0.0,14011.75,0.0,14011.75,1,3,3,1,2023-10-16 12:28:02,5,2023-12-22 05:25:30,
5479,a3668517-6bf9-11ee-ac5a-5254007123c1,1,,2023-10-16,0.0,2520.0,0.0,0.0,1,3,1,1,2023-10-16 13:27:22,5,2023-10-16 07:57:22,
5480,2dc11b96-6c03-11ee-ac5a-5254007123c1,1,,2023-10-16,0.0,1400.0,0.0,0.0,1,3,1,1,2023-10-16 14:35:40,5,2023-10-16 09:05:40,
5481,b8ed04fa-6c05-11ee-ac5a-5254007123c1,69,0001173,2023-10-16,0.0,78800.67,0.0,78800.67,7,3,3,1,2023-10-16 14:53:52,5,2024-01-27 08:02:37,
5482,fb8be2dd-6c0a-11ee-ac5a-5254007123c1,20,77212,2023-10-16,0.0,25500.0,0.0,25500.0,1,3,3,1,2023-10-16 15:31:32,5,2023-12-13 06:58:04,
5483,ec865810-6c1f-11ee-ac5a-5254007123c1,8,12D5495024S023312,2023-10-16,0.0,6227.95,0.0,6227.95,2,3,3,1,2023-10-16 18:01:26,5,2023-11-07 11:00:53,
5484,9d9205c8-6cc6-11ee-ac5a-5254007123c1,1,,2023-10-17,0.0,2420.0,0.0,0.0,1,3,1,1,2023-10-17 13:54:39,5,2023-10-17 08:24:39,
5485,b1bfc62f-6cc6-11ee-ac5a-5254007123c1,1,,2023-10-17,0.0,2200.0,0.0,0.0,1,3,1,1,2023-10-17 13:55:13,5,2023-10-17 08:25:13,
5486,c0a53fc5-6cc6-11ee-ac5a-5254007123c1,1,,2023-10-17,0.0,3300.0,0.0,0.0,1,3,1,1,2023-10-17 13:55:38,5,2023-10-17 08:25:38,
5487,d319d57e-6cc6-11ee-ac5a-5254007123c1,1,,2023-10-17,0.0,-11880.0,0.0,0.0,1,3,1,1,2023-10-17 13:56:09,5,2023-10-17 08:26:09,
5488,e370992f-6cc6-11ee-ac5a-5254007123c1,1,,2023-10-17,0.0,54560.0,0.0,0.0,1,3,1,1,2023-10-17 13:56:37,5,2023-10-17 08:26:37,
5489,5381fab9-6cd4-11ee-ac5a-5254007123c1,40,D2/00000017086,2023-10-17,0.0,8200.5,0.0,8200.5,1,3,3,1,2023-10-17 15:32:48,5,2023-12-08 11:50:29,
5490,093832ef-6cd7-11ee-ac5a-5254007123c1,191,005,2023-10-17,0.0,195000.0,195000.0,0.0,1,3,1,1,2023-10-17 15:52:12,5,2023-10-18 07:05:58,
5491,a820b100-6cda-11ee-ac5a-5254007123c1,102,008,2023-10-17,0.0,1750.0,0.0,1750.0,1,3,3,1,2023-10-17 16:18:07,5,2023-10-17 10:48:17,
5492,5f0c15aa-6ce1-11ee-ac5a-5254007123c1,182,524,2023-10-17,0.0,86025.0,0.0,86025.0,14,3,3,1,2023-10-17 17:06:11,5,2023-12-06 07:47:20,
5493,f42da4b6-6ce6-11ee-ac5a-5254007123c1,151,TS017616,2023-10-17,0.0,10285.0,0.0,10285.0,2,3,3,1,2023-10-17 17:46:08,5,2023-12-09 08:46:38,
5494,15b1ce17-6d67-11ee-ac5a-5254007123c1,1,,2023-10-18,0.0,-6900.0,0.0,0.0,1,3,1,1,2023-10-18 09:03:20,5,2023-10-18 03:33:20,
5495,41729cf5-6d67-11ee-ac5a-5254007123c1,1,,2023-10-18,0.0,6900.0,0.0,0.0,1,3,1,1,2023-10-18 09:04:34,5,2023-10-18 03:34:34,
5496,67b0bfae-6d67-11ee-ac5a-5254007123c1,1,,2023-10-18,0.0,-6900.0,0.0,0.0,1,3,1,1,2023-10-18 09:05:38,5,2023-10-18 03:35:38,
5497,be98dc4c-6d67-11ee-ac5a-5254007123c1,1,,2023-10-18,0.0,13800.0,0.0,0.0,1,3,1,1,2023-10-18 09:08:04,5,2023-10-18 03:38:04,
5498,a84c8da8-6d72-11ee-ac5a-5254007123c1,113,CINL075411965,2023-10-18,0.0,281818.64,0.0,281818.64,12,3,3,1,2023-10-18 10:26:11,5,2023-12-07 10:33:42,
5499,ad7f00a5-6d83-11ee-ac5a-5254007123c1,102,006,2023-10-18,0.0,38000.0,0.0,38000.0,1,3,3,1,2023-10-18 12:28:01,5,2023-10-18 06:58:16,
5500,e72e20d8-6d84-11ee-ac5a-5254007123c1,191,005,2023-10-18,0.0,200000.0,50000.0,150000.0,1,3,2,1,2023-10-18 12:36:47,5,2023-11-18 09:40:50,
5501,24c9e5f4-6d95-11ee-ac5a-5254007123c1,186,0098,2023-10-18,0.0,168200.0,0.0,168200.0,5,3,3,1,2023-10-18 14:33:02,5,2023-10-18 09:04:34,
5502,af68fe7f-6da3-11ee-ac5a-5254007123c1,37,696,2023-10-18,0.0,25498.0,0.0,25498.0,2,3,3,1,2023-10-18 16:17:08,5,2023-10-18 10:47:26,
5503,79e191ec-6daa-11ee-ac5a-5254007123c1,139,OC23-0875,2023-10-18,0.0,14835.0,0.0,14835.0,4,3,3,1,2023-10-18 17:05:45,5,2023-12-08 09:15:01,
5504,ae073205-6dab-11ee-ac5a-5254007123c1,71,22140,2023-10-18,0.0,215000.0,0.0,215000.0,4,3,3,1,2023-10-18 17:14:22,5,2023-10-19 12:50:08,
5505,73cdac98-6e45-11ee-ac5a-5254007123c1,37,4482,2023-10-19,0.0,32749.984,0.0,32749.984,3,3,3,1,2023-10-19 11:35:06,5,2024-01-10 07:15:11,
5506,c040603d-6e4a-11ee-ac5a-5254007123c1,22,022,2023-10-19,0.0,111000.0,104340.0,6660.0,1,3,2,1,2023-10-19 12:13:02,5,2023-11-07 08:33:04,
5507,caad6370-6e51-11ee-ac5a-5254007123c1,34,2469026,2023-10-19,0.0,55974.75,0.0,55974.75,5,3,3,1,2023-10-19 13:03:26,5,2023-12-23 06:48:15,
5508,0f754216-6e55-11ee-ac5a-5254007123c1,206,CINL179300122,2023-10-19,0.0,21895.04,0.0,21895.04,2,3,3,1,2023-10-19 13:26:50,5,2023-11-14 08:22:18,
5509,98d347ad-6e58-11ee-ac5a-5254007123c1,9,3909,2023-10-19,0.0,166545.12,0.0,166545.12,4,3,3,1,2023-10-19 13:52:09,5,2023-11-18 07:22:54,
5510,700160dc-6e6d-11ee-ac5a-5254007123c1,34,2399991,2023-10-19,0.0,158079.09,0.0,158079.09,14,3,3,1,2023-10-19 16:21:20,5,2023-12-23 06:48:43,
5511,b8ca2b62-6e79-11ee-ac5a-5254007123c1,51,112397,2023-10-19,0.0,12636.0,0.0,12636.0,1,3,3,1,2023-10-19 17:49:16,5,2023-11-02 10:18:00,
5512,09b7e224-6e7d-11ee-ac5a-5254007123c1,102,001,2023-10-19,0.0,9000.0,0.0,9000.0,2,3,3,1,2023-10-19 18:13:00,5,2023-10-19 12:43:09,
5513,666d1ada-6f05-11ee-ac5a-5254007123c1,1,,2023-10-20,0.0,6080.0,0.0,0.0,1,3,1,1,2023-10-20 10:29:07,5,2023-10-20 04:59:07,
5514,d10d81a6-6f06-11ee-ac5a-5254007123c1,128,3837,2023-10-20,0.0,78300.0,0.0,78300.0,2,3,3,1,2023-10-20 10:39:16,5,2023-10-20 05:09:50,
5515,8615a997-6f26-11ee-ac5a-5254007123c1,31,71291,2023-10-20,0.0,9006.0,0.0,9006.0,4,3,3,1,2023-10-20 14:26:14,5,2023-11-13 07:52:48,
5516,4544efc1-6f32-11ee-ac5a-5254007123c1,102,099,2023-10-20,0.0,4170.0,0.0,4170.0,2,3,3,1,2023-10-20 15:50:19,5,2023-10-20 10:20:38,
5517,96a1140d-6f33-11ee-ac5a-5254007123c1,1,,2023-10-20,0.0,1850.0,0.0,0.0,1,3,1,1,2023-10-20 15:59:45,5,2023-10-20 10:29:45,
5518,4fa71058-6ff2-11ee-ac5a-5254007123c1,45,Repo29SI1156,2023-10-21,0.0,43935.31,0.0,43935.31,2,3,3,1,2023-10-21 14:45:00,5,2023-12-09 09:38:08,
5519,23f967a6-6fff-11ee-ac5a-5254007123c1,71,22161,2023-10-21,0.0,464475.0,0.0,464475.0,19,3,3,1,2023-10-21 16:16:50,5,2023-10-23 05:16:25,
5520,d4516658-7005-11ee-ac5a-5254007123c1,100,6636,2023-10-21,0.0,55650.0,0.0,55650.0,4,3,3,1,2023-10-21 17:04:43,5,2023-11-27 10:45:33,
5521,9cba487d-700e-11ee-ac5a-5254007123c1,95,47,2023-10-21,0.0,8475.0,0.0,8475.0,3,3,3,1,2023-10-21 18:07:35,5,2023-10-21 12:37:50,
5522,dd7911fd-70a3-11ee-ac5a-5254007123c1,102,002,2023-10-22,0.0,7250.0,0.0,7250.0,3,3,3,1,2023-10-22 11:55:59,5,2023-10-22 06:26:08,
5523,69a0daee-70a5-11ee-ac5a-5254007123c1,1,,2023-10-22,0.0,3000.0,0.0,0.0,1,3,1,1,2023-10-22 12:07:03,5,2023-10-22 06:37:03,
5524,f2539009-70ab-11ee-ac5a-5254007123c1,160,382,2023-10-22,0.0,36975.0,0.0,36975.0,8,3,3,1,2023-10-22 12:53:50,5,2024-02-12 05:52:10,
5525,94725c6b-7161-11ee-ac5a-5254007123c1,163,021,2023-10-23,0.0,97500.0,97500.0,0.0,1,3,1,1,2023-10-23 10:34:01,5,2023-10-23 08:51:45,
5526,5e41abd0-717a-11ee-ac5a-5254007123c1,200,16205,2023-10-23,0.0,9647.5,0.0,9647.5,2,3,3,1,2023-10-23 13:31:27,5,2024-02-01 06:37:50,
5527,77b24cd8-7181-11ee-ac5a-5254007123c1,163,022,2023-10-23,0.0,97500.0,0.0,97500.0,1,3,3,1,2023-10-23 14:22:16,5,2023-11-28 06:19:33,
5528,7f9c3bf0-7189-11ee-ac5a-5254007123c1,102,611,2023-10-23,0.0,4500.0,0.0,4500.0,3,3,3,1,2023-10-23 15:19:46,5,2023-10-26 08:00:56,
5529,4ab5e888-718b-11ee-ac5a-5254007123c1,31,71846,2023-10-23,0.0,9210.0,0.0,9210.0,2,3,3,1,2023-10-23 15:32:36,5,2023-11-13 07:53:16,
5530,8f0abbe1-721e-11ee-ac5a-5254007123c1,130,0352,2023-10-24,0.0,6600.0,0.0,6600.0,1,3,3,1,2023-10-24 09:06:46,5,2023-10-24 03:36:55,
5531,ac7035be-7238-11ee-ac5a-5254007123c1,71,22186,2023-10-24,0.0,356750.0,0.0,356750.0,9,3,3,1,2023-10-24 12:13:43,5,2023-10-30 05:58:35,
5532,ed3c1995-723a-11ee-ac5a-5254007123c1,128,3881,2023-10-24,0.0,81600.0,0.0,81600.0,3,3,3,1,2023-10-24 12:29:50,5,2023-10-24 07:00:00,
5533,a8dc0e45-723b-11ee-ac5a-5254007123c1,34,4790056877,2023-10-24,0.0,33195.0,0.0,33195.0,4,3,3,1,2023-10-24 12:35:05,5,2023-12-23 06:49:39,
5534,dfd6d9aa-724e-11ee-ac5a-5254007123c1,40,30/SDINV/000067,2023-10-24,0.0,3382.56,0.0,3382.56,1,3,3,1,2023-10-24 14:52:38,5,2023-12-08 11:50:14,
5535,e87fe9af-7250-11ee-ac5a-5254007123c1,38,7988 20231023 9,2023-10-24,0.0,296660.0,0.0,296660.0,2,3,3,1,2023-10-24 15:07:11,5,2023-10-25 12:14:41,
5536,fa30bcf9-7252-11ee-ac5a-5254007123c1,100,6694,2023-10-24,0.0,26590.0,0.0,26590.0,2,3,3,1,2023-10-24 15:22:00,5,2023-11-27 10:45:13,
5537,16f1a602-7254-11ee-ac5a-5254007123c1,31,71885,2023-10-24,0.0,13175.0,0.0,13175.0,4,3,3,1,2023-10-24 15:29:58,5,2023-11-13 07:53:40,
5538,0824bfad-725a-11ee-ac5a-5254007123c1,93,782,2023-10-24,0.0,1650.0,0.0,1650.0,2,3,3,1,2023-10-24 16:12:30,5,2023-10-24 10:44:18,
5539,8116735e-725d-11ee-ac5a-5254007123c1,113,CINL075411998,2023-10-24,0.0,23624.25,0.0,23624.25,4,3,3,1,2023-10-24 16:37:21,5,2023-12-07 10:32:45,
5540,95ed679b-7264-11ee-ac5a-5254007123c1,132,004,2023-10-24,0.0,100000.0,0.0,100000.0,1,3,3,1,2023-10-24 17:28:03,5,2023-11-10 09:03:58,
5541,4d5e1aa7-726b-11ee-ac5a-5254007123c1,2,7138,2023-10-24,0.0,24880.0,0.0,24880.0,6,3,3,1,2023-10-24 18:16:08,5,2024-01-21 06:42:40,
5542,c9e31903-72ff-11ee-ac5a-5254007123c1,1,,2023-10-25,0.0,4500.0,0.0,0.0,1,3,1,1,2023-10-25 11:59:02,5,2023-10-25 06:29:02,
5543,5bcad63e-7301-11ee-ac5a-5254007123c1,202,Inv002210,2023-10-25,0.0,27500.0,0.0,27500.0,2,3,3,1,2023-10-25 12:10:16,5,2023-11-21 10:53:19,
5544,781b8730-7309-11ee-ac5a-5254007123c1,134,Zr-0877,2023-10-25,0.0,132000.0,0.0,132000.0,2,3,3,1,2023-10-25 13:08:20,5,2023-10-25 07:38:45,
5545,39aabd0a-7312-11ee-ac5a-5254007123c1,163,023,2023-10-25,0.0,195000.0,161850.0,33150.0,1,3,2,1,2023-10-25 14:11:00,5,2023-11-28 06:21:21,
5546,39900274-731a-11ee-ac5a-5254007123c1,211,0035,2023-10-25,0.0,158400.0,0.0,158400.0,1,3,3,1,2023-10-25 15:08:16,5,2023-12-20 12:03:40,
