supplier_payment_id,supplier_payment_ref,supplier_invoice_id,payment_date,discount_amount,paid_amount,payment_type_id,cheque_no,status,created_at,created_user_id,updated_at,updated_user_id
4085,26563e0e-077d-11ee-af30-5254007123c1,4079,2023-06-10,0.0,3240.0,1,,1,2023-06-10 16:24:19,4,2023-06-10 10:54:19,
4086,2ac72b32-077d-11ee-af30-5254007123c1,4083,2023-06-10,0.0,-4000.0,1,,1,2023-06-10 16:24:26,4,2023-06-10 10:54:26,
4087,34e61368-077d-11ee-af30-5254007123c1,4084,2023-06-10,0.0,5040.0,1,,1,2023-06-10 16:24:43,4,2023-06-10 10:54:43,
4088,3a4329bb-077d-11ee-af30-5254007123c1,4086,2023-06-10,0.0,2680.0,1,,1,2023-06-10 16:24:52,4,2023-06-10 10:54:52,
4089,40dbf3e3-077d-11ee-af30-5254007123c1,4087,2023-06-10,0.0,-2680.0,1,,1,2023-06-10 16:25:03,4,2023-06-10 10:55:03,
4090,4d2fd59b-077d-11ee-af30-5254007123c1,4090,2023-06-10,0.0,110.0,1,,1,2023-06-10 16:25:24,4,2023-06-10 10:55:24,
4091,51b27e86-077d-11ee-af30-5254007123c1,4097,2023-06-10,0.0,3000.0,1,,1,2023-06-10 16:25:31,4,2023-06-10 10:55:31,
4092,55bac177-077d-11ee-af30-5254007123c1,4102,2023-06-10,0.0,1015.0,1,,1,2023-06-10 16:25:38,4,2023-06-10 10:55:38,
4093,5b101156-077d-11ee-af30-5254007123c1,4106,2023-06-10,0.0,-3900.0,1,,1,2023-06-10 16:25:47,4,2023-06-10 10:55:47,
4094,5f93dfdf-077d-11ee-af30-5254007123c1,4107,2023-06-10,0.0,3240.0,1,,1,2023-06-10 16:25:55,4,2023-06-10 10:55:55,
4095,6366b0e6-077d-11ee-af30-5254007123c1,4109,2023-06-10,0.0,3000.0,1,,1,2023-06-10 16:26:01,4,2023-06-10 10:56:01,
4096,68599801-077d-11ee-af30-5254007123c1,4111,2023-06-10,0.0,-65450.0,1,,1,2023-06-10 16:26:09,4,2023-06-10 10:56:09,
4097,6c727955-077d-11ee-af30-5254007123c1,4119,2023-06-10,0.0,480.0,1,,1,2023-06-10 16:26:16,4,2023-06-10 10:56:16,
4098,73c18e3c-077d-11ee-af30-5254007123c1,4125,2023-06-10,0.0,80.0,1,,1,2023-06-10 16:26:28,4,2023-06-10 10:56:28,
4099,782eecea-077d-11ee-af30-5254007123c1,4127,2023-06-10,0.0,6480.0,1,,1,2023-06-10 16:26:36,4,2023-06-10 10:56:36,
4100,7bc2c1cb-077d-11ee-af30-5254007123c1,4128,2023-06-10,0.0,920.0,1,,1,2023-06-10 16:26:42,4,2023-06-10 10:56:42,
4101,80c1a329-077d-11ee-af30-5254007123c1,4129,2023-06-10,0.0,7920.0,1,,1,2023-06-10 16:26:50,4,2023-06-10 10:56:50,
4102,84d22f7c-077d-11ee-af30-5254007123c1,4130,2023-06-10,0.0,6480.0,1,,1,2023-06-10 16:26:57,4,2023-06-10 10:56:57,
4103,88693a89-077d-11ee-af30-5254007123c1,4131,2023-06-10,0.0,2600.0,1,,1,2023-06-10 16:27:03,4,2023-06-10 10:57:03,
4104,8c8cc519-077d-11ee-af30-5254007123c1,4132,2023-06-10,0.0,1560.0,1,,1,2023-06-10 16:27:10,4,2023-06-10 10:57:10,
4105,90e25b86-077d-11ee-af30-5254007123c1,4133,2023-06-10,0.0,1760.0,1,,1,2023-06-10 16:27:17,4,2023-06-10 10:57:17,
4106,95e2139e-077d-11ee-af30-5254007123c1,4135,2023-06-10,0.0,3000.0,1,,1,2023-06-10 16:27:26,4,2023-06-10 10:57:26,
4107,9afc7707-077d-11ee-af30-5254007123c1,4138,2023-06-10,0.0,-19380.0,1,,1,2023-06-10 16:27:34,4,2023-06-10 10:57:34,
4108,9edeeb7f-077d-11ee-af30-5254007123c1,4141,2023-06-10,0.0,680.0,1,,1,2023-06-10 16:27:41,4,2023-06-10 10:57:41,
4109,a351526e-077d-11ee-af30-5254007123c1,4143,2023-06-10,0.0,996.0,1,,1,2023-06-10 16:27:48,4,2023-06-10 10:57:48,
4110,a9dbc7fe-077d-11ee-af30-5254007123c1,4144,2023-06-10,0.0,250.0,1,,1,2023-06-10 16:27:59,4,2023-06-10 10:57:59,
4111,ad061e64-077d-11ee-af30-5254007123c1,4147,2023-06-10,0.0,3000.0,1,,1,2023-06-10 16:28:05,4,2023-06-10 10:58:05,
4112,b10f2528-077d-11ee-af30-5254007123c1,4162,2023-06-10,0.0,3240.0,1,,1,2023-06-10 16:28:11,4,2023-06-10 10:58:11,
4113,b61eee4b-077d-11ee-af30-5254007123c1,4163,2023-06-10,0.0,8280.0,1,,1,2023-06-10 16:28:20,4,2023-06-10 10:58:20,
4114,ba0b832e-077d-11ee-af30-5254007123c1,4164,2023-06-10,0.0,5040.0,1,,1,2023-06-10 16:28:26,4,2023-06-10 10:58:26,
4115,bdabaa42-077d-11ee-af30-5254007123c1,4165,2023-06-10,0.0,2080.0,1,,1,2023-06-10 16:28:32,4,2023-06-10 10:58:32,
4116,c28aefca-077d-11ee-af30-5254007123c1,4167,2023-06-10,0.0,1400.0,1,,1,2023-06-10 16:28:41,4,2023-06-10 10:58:41,
4117,caa5b793-077d-11ee-af30-5254007123c1,4168,2023-06-10,0.0,70.0,1,,1,2023-06-10 16:28:54,4,2023-06-10 10:58:54,
4118,dfccc776-077d-11ee-af30-5254007123c1,4176,2023-06-10,0.0,1960.0,1,,1,2023-06-10 16:29:30,4,2023-06-10 10:59:30,
4119,e3e2469c-077d-11ee-af30-5254007123c1,4181,2023-06-10,0.0,3240.0,1,,1,2023-06-10 16:29:37,4,2023-06-10 10:59:37,
4120,e9ce02a5-077d-11ee-af30-5254007123c1,4183,2023-06-10,0.0,2340.0,1,,1,2023-06-10 16:29:46,4,2023-06-10 10:59:46,
4121,ede334a7-077d-11ee-af30-5254007123c1,4182,2023-06-10,0.0,2340.0,1,,1,2023-06-10 16:29:53,4,2023-06-10 10:59:53,
4122,f4328d3d-077d-11ee-af30-5254007123c1,4185,2023-06-10,0.0,12500.0,1,,1,2023-06-10 16:30:04,4,2023-06-10 11:00:04,
4123,f84f99f5-077d-11ee-af30-5254007123c1,4186,2023-06-10,0.0,425.0,1,,1,2023-06-10 16:30:11,4,2023-06-10 11:00:11,
4124,fc504376-077d-11ee-af30-5254007123c1,4195,2023-06-10,0.0,115.0,1,,1,2023-06-10 16:30:18,4,2023-06-10 11:00:18,
4125,01edb09e-077e-11ee-af30-5254007123c1,4209,2023-06-10,0.0,10260.0,1,,1,2023-06-10 16:30:27,4,2023-06-10 11:00:27,
4126,06ee165b-077e-11ee-af30-5254007123c1,4210,2023-06-10,0.0,1040.0,1,,1,2023-06-10 16:30:35,4,2023-06-10 11:00:35,
4127,38109d5a-077e-11ee-af30-5254007123c1,4211,2023-06-10,0.0,23100.0,1,,1,2023-06-10 16:31:58,4,2023-06-10 11:01:58,
4128,3cc0346f-077e-11ee-af30-5254007123c1,4215,2023-06-10,0.0,4920.0,1,,1,2023-06-10 16:32:06,4,2023-06-10 11:02:06,
4129,40ba56af-077e-11ee-af30-5254007123c1,4216,2023-06-10,0.0,2500.0,1,,1,2023-06-10 16:32:12,4,2023-06-10 11:02:12,
4130,45310cb9-077e-11ee-af30-5254007123c1,4217,2023-06-10,0.0,2120.0,1,,1,2023-06-10 16:32:20,4,2023-06-10 11:02:20,
4131,48cb8565-077e-11ee-af30-5254007123c1,4218,2023-06-10,0.0,33400.0,1,,1,2023-06-10 16:32:26,4,2023-06-10 11:02:26,
4132,4c82992b-077e-11ee-af30-5254007123c1,4219,2023-06-10,0.0,3000.0,1,,1,2023-06-10 16:32:32,4,2023-06-10 11:02:32,
4133,5149dbf9-077e-11ee-af30-5254007123c1,4221,2023-06-10,0.0,520.0,1,,1,2023-06-10 16:32:40,4,2023-06-10 11:02:40,
4134,57246329-077e-11ee-af30-5254007123c1,4222,2023-06-10,0.0,-250.0,1,,1,2023-06-10 16:32:50,4,2023-06-10 11:02:50,
4135,5d10be95-077e-11ee-af30-5254007123c1,4224,2023-06-10,0.0,15200.0,1,,1,2023-06-10 16:33:00,4,2023-06-10 11:03:00,
4136,605a8c71-077e-11ee-af30-5254007123c1,4226,2023-06-10,0.0,495.0,1,,1,2023-06-10 16:33:05,4,2023-06-10 11:03:05,
4137,66153e95-077e-11ee-af30-5254007123c1,4230,2023-06-10,0.0,3295.5,1,,1,2023-06-10 16:33:15,4,2023-06-10 11:03:15,
4138,72d637f0-077e-11ee-af30-5254007123c1,4233,2023-06-10,0.0,9800.0,1,,1,2023-06-10 16:33:36,4,2023-06-10 11:03:36,
4139,793f2c1d-077e-11ee-af30-5254007123c1,4234,2023-06-10,0.0,-11000.0,1,,1,2023-06-10 16:33:47,4,2023-06-10 11:03:47,
4140,7cea1cf4-077e-11ee-af30-5254007123c1,4237,2023-06-10,0.0,3500.0,1,,1,2023-06-10 16:33:53,4,2023-06-10 11:03:53,
4141,80b03e29-077e-11ee-af30-5254007123c1,4246,2023-06-10,0.0,300.0,1,,1,2023-06-10 16:34:00,4,2023-06-10 11:04:00,
4142,849c65a5-077e-11ee-af30-5254007123c1,4259,2023-06-10,0.0,3240.0,1,,1,2023-06-10 16:34:06,4,2023-06-10 11:04:06,
4143,89bbff64-077e-11ee-af30-5254007123c1,4260,2023-06-10,0.0,-74920.0,1,,1,2023-06-10 16:34:15,4,2023-06-10 11:04:15,
4144,912d10b1-077e-11ee-af30-5254007123c1,4270,2023-06-10,0.0,19500.0,1,,1,2023-06-10 16:34:27,4,2023-06-10 11:04:27,
4145,949b2c17-077e-11ee-af30-5254007123c1,4272,2023-06-10,0.0,384.0,1,,1,2023-06-10 16:34:33,4,2023-06-10 11:04:33,
4146,48b76afc-077f-11ee-af30-5254007123c1,4273,2023-06-10,0.0,42.0,1,,1,2023-06-10 16:39:35,4,2023-06-10 11:09:35,
4147,4d177da8-077f-11ee-af30-5254007123c1,4282,2023-06-10,0.0,4560.0,1,,1,2023-06-10 16:39:43,4,2023-06-10 11:09:43,
4148,52a461dc-077f-11ee-af30-5254007123c1,4283,2023-06-10,0.0,1125.0,1,,1,2023-06-10 16:39:52,4,2023-06-10 11:09:52,
4149,589685ea-077f-11ee-af30-5254007123c1,4284,2023-06-10,0.0,1750.0,1,,1,2023-06-10 16:40:02,4,2023-06-10 11:10:02,
4150,5eaed705-077f-11ee-af30-5254007123c1,4285,2023-06-10,0.0,1000.0,1,,1,2023-06-10 16:40:12,4,2023-06-10 11:10:12,
4151,6a798258-077f-11ee-af30-5254007123c1,4286,2023-06-10,0.0,2000.0,1,,1,2023-06-10 16:40:32,4,2023-06-10 11:10:32,
4152,72d27ef8-077f-11ee-af30-5254007123c1,4287,2023-06-10,0.0,500.0,1,,1,2023-06-10 16:40:46,4,2023-06-10 11:10:46,
4153,7da01e65-077f-11ee-af30-5254007123c1,4288,2023-06-10,0.0,1000.0,1,,1,2023-06-10 16:41:04,4,2023-06-10 11:11:04,
4154,83d6d139-077f-11ee-af30-5254007123c1,4295,2023-06-10,0.0,-5340.0,1,,1,2023-06-10 16:41:14,4,2023-06-10 11:11:14,
4155,88b7fecb-077f-11ee-af30-5254007123c1,4296,2023-06-10,0.0,5100.0,1,,1,2023-06-10 16:41:23,4,2023-06-10 11:11:23,
4156,8d0cfd85-077f-11ee-af30-5254007123c1,4297,2023-06-10,0.0,-850.0,1,,1,2023-06-10 16:41:30,4,2023-06-10 11:11:30,
4157,955b8e91-077f-11ee-af30-5254007123c1,4298,2023-06-10,0.0,1650.0,1,,1,2023-06-10 16:41:44,4,2023-06-10 11:11:44,
4158,d4d7d86d-0789-11ee-af30-5254007123c1,4467,2023-06-10,0.0,9750.0,1,,1,2023-06-10 17:55:05,5,2023-06-10 12:25:05,
4159,288e68c9-0828-11ee-af30-5254007123c1,4468,2023-06-11,0.0,127100.0,1,,1,2023-06-11 12:48:26,5,2023-06-11 07:18:26,
4160,efaa65d1-08e0-11ee-af30-5254007123c1,4471,2023-06-12,0.0,7350.0,1,,1,2023-06-12 10:51:08,5,2023-06-12 05:21:08,
4161,9799038c-09a8-11ee-af30-5254007123c1,4477,2023-06-13,0.0,4350.0,1,,1,2023-06-13 10:40:19,5,2023-06-13 05:10:19,
4162,bbbf9fba-09b6-11ee-af30-5254007123c1,4480,2023-06-13,5000.0,20490.0,1,,1,2023-06-13 12:21:33,5,2023-06-13 06:51:33,
4163,dc533960-0a8a-11ee-af30-5254007123c1,4489,2023-06-14,0.0,14000.0,1,,1,2023-06-14 13:40:01,5,2023-06-14 08:10:01,
4164,efad4544-0a8a-11ee-af30-5254007123c1,4489,2023-06-24,0.0,20000.0,2,167661,1,2023-06-14 13:40:33,5,2023-06-14 08:10:33,
4165,7ca73fa2-0a8d-11ee-af30-5254007123c1,4490,2023-06-14,0.0,122000.0,1,,1,2023-06-14 13:58:49,5,2023-06-14 08:28:49,
4166,6b3817c1-0a9e-11ee-af30-5254007123c1,4429,2023-06-30,0.0,42861.75,2,167662,1,2023-06-14 16:00:01,5,2023-06-14 10:30:01,
4167,f24e08cf-0aa1-11ee-af30-5254007123c1,4258,2023-06-27,0.0,9071.9,2,167663,1,2023-06-14 16:25:16,5,2023-06-14 10:55:16,
4168,8c5194c9-0aa4-11ee-af30-5254007123c1,4492,2023-06-14,0.0,6000.0,1,,1,2023-06-14 16:43:54,5,2023-06-14 11:13:54,
4169,83b4182f-0b4b-11ee-af30-5254007123c1,4205,2023-08-03,0.0,19750.0,2,167656,1,2023-06-15 12:39:05,5,2023-06-15 07:09:05,
4170,25ca80eb-0b4c-11ee-af30-5254007123c1,4227,2023-08-03,0.0,34795.0,2,167656,1,2023-06-15 12:43:37,5,2023-06-15 07:13:37,
4171,34b7b6c7-0b4c-11ee-af30-5254007123c1,4227,2023-08-20,0.0,33507.0,2,167657,1,2023-06-15 12:44:02,5,2023-06-15 07:14:02,
4172,4113d2af-0b4c-11ee-af30-5254007123c1,4228,2023-08-20,0.0,4170.0,2,167657,1,2023-06-15 12:44:23,5,2023-06-15 07:14:23,
4173,51e4fd3a-0b4c-11ee-af30-5254007123c1,4324,2023-08-20,0.0,16868.0,2,167657,1,2023-06-15 12:44:51,5,2023-06-15 07:14:51,
4174,5decbfb0-0b4c-11ee-af30-5254007123c1,4324,2023-08-30,0.0,11855.5,2,167658,1,2023-06-15 12:45:11,5,2023-06-15 07:15:11,
4175,6b333e2d-0b4c-11ee-af30-5254007123c1,4366,2023-08-30,0.0,12600.0,2,167658,1,2023-06-15 12:45:33,5,2023-06-15 07:15:33,
4176,78a7e84d-0b4c-11ee-af30-5254007123c1,4391,2023-08-30,0.0,30090.0,2,167658,1,2023-06-15 12:45:56,5,2023-06-15 07:15:56,
4177,74b75b41-0b5a-11ee-af30-5254007123c1,4497,2023-06-15,0.0,12239.02,1,,1,2023-06-15 14:26:02,5,2023-06-15 08:56:02,
4178,7a2e96c6-0b5a-11ee-af30-5254007123c1,4498,2023-06-15,0.0,8970.0,1,,1,2023-06-15 14:26:11,5,2023-06-15 08:56:11,
4179,d189907c-0b5b-11ee-af30-5254007123c1,4289,2023-06-02,0.0,236000.0,2,167660,1,2023-06-15 14:35:48,5,2023-06-15 09:05:48,
4180,42bff6b9-0b78-11ee-af30-5254007123c1,4487,2023-06-15,0.0,178000.0,1,,1,2023-06-15 17:59:23,5,2023-06-15 12:29:23,
4181,48bda1b3-0b78-11ee-af30-5254007123c1,4493,2023-06-15,0.0,13000.0,1,,1,2023-06-15 17:59:33,5,2023-06-15 12:29:33,
4182,189dda0a-0bfa-11ee-af30-5254007123c1,3978,2023-06-26,0.0,2028.0,2,167664,1,2023-06-16 09:28:47,5,2023-06-16 03:58:47,
4183,55bafd84-0bfa-11ee-af30-5254007123c1,3979,2023-06-26,0.0,12857.0,2,167664,1,2023-06-16 09:30:30,5,2023-06-16 04:00:30,
4184,2095b723-0bfb-11ee-af30-5254007123c1,4030,2023-06-26,0.0,9253.0,2,167664,0,2023-06-16 09:36:10,5,2023-06-16 14:36:43,5.0
4185,4fa0db26-0bfb-11ee-af30-5254007123c1,4030,2023-06-26,0.0,19253.0,2,167664,1,2023-06-16 09:37:29,5,2023-06-16 04:07:29,
4186,5d7f5616-0bfb-11ee-af30-5254007123c1,4031,2023-06-26,0.0,6318.04,2,167664,1,2023-06-16 09:37:52,5,2023-06-16 04:07:52,
4187,907701ab-0bfb-11ee-af30-5254007123c1,4032,2023-06-26,0.0,135554.0,2,167664,1,2023-06-16 09:39:18,5,2023-06-16 04:09:18,
4188,9aebc649-0bfb-11ee-af30-5254007123c1,4032,2023-06-30,0.0,176010.5,2,167665,1,2023-06-16 09:39:35,5,2023-06-16 04:09:35,
4189,c0c71281-0bfb-11ee-af30-5254007123c1,4062,2023-07-06,0.0,12857.0,2,167666,1,2023-06-16 09:40:39,5,2023-06-16 04:10:39,
4190,e5e55ffc-0bfb-11ee-af30-5254007123c1,4092,2023-07-06,0.0,302337.0,2,167666,1,2023-06-16 09:41:41,5,2023-06-16 04:11:41,
4191,0f9a578d-0bfc-11ee-af30-5254007123c1,4092,2023-07-11,0.0,315194.0,2,167667,1,2023-06-16 09:42:51,5,2023-06-16 04:12:51,
4192,4853e8f4-0bfc-11ee-af30-5254007123c1,4092,2023-07-16,0.0,267334.755,2,167668,1,2023-06-16 09:44:26,5,2023-06-16 04:14:26,
4193,78132edc-0bfc-11ee-af30-5254007123c1,4098,2023-07-16,0.0,47860.0,2,167668,1,2023-06-16 09:45:46,5,2023-06-16 04:15:46,
4194,54fec28c-0bfd-11ee-af30-5254007123c1,4160,2023-07-31,0.0,115000.0,2,167672,1,2023-06-16 09:51:57,5,2023-06-16 04:21:57,
4195,671a6374-0bfd-11ee-af30-5254007123c1,4159,2023-07-28,0.0,28812.03,2,167670,1,2023-06-16 09:52:27,5,2023-06-16 04:22:27,
4196,7491fceb-0bfd-11ee-af30-5254007123c1,4158,2023-07-28,0.0,77844.0,2,167670,1,2023-06-16 09:52:50,5,2023-06-16 04:22:50,
4197,89ba4e3c-0bfd-11ee-af30-5254007123c1,4157,2023-07-28,0.0,15638.02,2,167670,1,2023-06-16 09:53:26,5,2023-06-16 04:23:26,
4198,9aa0e354-0bfd-11ee-af30-5254007123c1,4139,2023-07-28,0.0,124362.02,2,167670,1,2023-06-16 09:53:54,5,2023-06-16 04:23:54,
4199,b2680bec-0bfd-11ee-af30-5254007123c1,4121,2023-07-28,0.0,68538.0,2,167670,1,2023-06-16 09:54:34,5,2023-06-16 04:24:34,
4200,c9afc2f8-0bfd-11ee-af30-5254007123c1,4098,2023-07-21,0.0,26788.09,2,167669,1,2023-06-16 09:55:13,5,2023-06-16 04:25:13,
4201,d81d17e1-0bfd-11ee-af30-5254007123c1,4121,2023-07-21,0.0,288409.25,2,167669,1,2023-06-16 09:55:37,5,2023-06-16 04:25:37,
4202,e7fe7fb7-0bfd-11ee-af30-5254007123c1,4093,2023-07-13,0.0,120000.0,2,167671,1,2023-06-16 09:56:04,5,2023-06-16 04:26:04,
4203,e7e57256-0c05-11ee-af30-5254007123c1,4500,2023-06-16,0.0,0.0,1,,1,2023-06-16 10:53:19,5,2023-06-16 05:23:19,
4204,072aa4c4-0c06-11ee-af30-5254007123c1,4500,2023-06-16,0.0,2250.0,1,,1,2023-06-16 10:54:12,5,2023-06-16 05:24:12,
4205,96ba73c1-0c2a-11ee-af30-5254007123c1,4271,2023-07-18,0.0,5650.0,2,167673,1,2023-06-16 15:15:55,5,2023-06-16 09:45:55,
4206,a0860b0c-0c2a-11ee-af30-5254007123c1,4503,2023-07-18,0.0,10250.0,2,167673,1,2023-06-16 15:16:11,5,2023-06-16 09:46:11,
4207,ec1a638b-0c34-11ee-af30-5254007123c1,4502,2023-06-20,0.0,48000.0,1,,0,2023-06-16 16:29:53,5,2023-06-16 21:30:01,5.0
4208,0efbd74b-0c35-11ee-af30-5254007123c1,4502,2023-06-20,0.0,48000.0,2,167674,1,2023-06-16 16:30:51,5,2023-06-16 11:00:51,
4209,438f2e43-0c42-11ee-af30-5254007123c1,4411,2023-06-16,0.0,3705.0,1,,1,2023-06-16 18:05:23,5,2023-06-16 12:35:23,
4210,495be335-0c42-11ee-af30-5254007123c1,4420,2023-06-16,0.0,2970.0,1,,1,2023-06-16 18:05:33,5,2023-06-16 12:35:33,
4211,4724dc20-0c43-11ee-af30-5254007123c1,4509,2023-06-16,0.0,7500.0,1,,1,2023-06-16 18:12:39,5,2023-06-16 12:42:39,
4212,8165861a-0cf7-11ee-af30-5254007123c1,4497,2023-07-09,0.0,80000.0,2,167675,1,2023-06-17 15:42:46,5,2023-06-17 10:12:46,
4213,9b5a23c6-0cf9-11ee-af30-5254007123c1,4250,2023-06-17,0.0,5400.0,1,,1,2023-06-17 15:57:48,5,2023-06-17 10:27:48,
4214,04568c69-0cff-11ee-af30-5254007123c1,4239,2023-07-15,0.0,38364.0,2,167676,1,2023-06-17 16:36:32,5,2023-06-17 11:06:32,
4215,1d0b7828-0cff-11ee-af30-5254007123c1,4383,2023-08-16,0.0,17460.0,2,167677,1,2023-06-17 16:37:13,5,2023-06-17 11:07:13,
4216,cf008624-0d00-11ee-af30-5254007123c1,4515,2023-06-17,0.0,17332.0,1,,1,2023-06-17 16:49:21,5,2023-06-17 11:19:21,
4217,20f6465e-0dab-11ee-af30-5254007123c1,4519,2023-06-18,0.0,277250.0,1,,1,2023-06-18 13:08:33,5,2023-06-18 07:38:33,
4218,d7272de9-0e6b-11ee-af30-5254007123c1,3347,2023-06-19,5200.0,800.0,1,,1,2023-06-19 12:08:02,5,2023-06-19 06:38:02,
4219,3c17aa02-0e87-11ee-af30-5254007123c1,4398,2023-06-26,5958.0,27507.0,2,167680,1,2023-06-19 15:24:08,5,2023-06-19 09:54:08,
4220,710b5329-0e87-11ee-af30-5254007123c1,4524,2023-08-06,0.0,23436.0,2,167679,1,2023-06-19 15:25:37,5,2023-06-19 09:55:37,
4221,89801f96-0e87-11ee-af30-5254007123c1,4365,2023-07-05,0.0,26136.9,2,167678,1,2023-06-19 15:26:18,5,2023-06-19 09:56:18,
4222,de62277e-0e87-11ee-af30-5254007123c1,4486,2023-07-05,0.0,53354.64,2,167678,1,2023-06-19 15:28:40,5,2023-06-19 09:58:40,
4223,ecb7dc07-0e87-11ee-af30-5254007123c1,4525,2023-07-05,0.0,9180.0,2,167678,1,2023-06-19 15:29:04,5,2023-06-19 09:59:04,
4224,2ad898fa-0e94-11ee-af30-5254007123c1,4531,2023-06-19,0.0,2000.0,1,,1,2023-06-19 16:56:43,5,2023-06-19 11:26:43,
4225,7ddfb913-0e97-11ee-af30-5254007123c1,4532,2023-06-19,0.0,3600.0,1,,1,2023-06-19 17:20:30,5,2023-06-19 11:50:30,
4226,93f24072-0f2a-11ee-af30-5254007123c1,4534,2023-06-20,0.0,2220.0,1,,1,2023-06-20 10:53:24,5,2023-06-20 05:23:24,
4227,7ae4126b-0f2e-11ee-af30-5254007123c1,4161,2023-07-22,0.0,6700.0,2,167682,1,2023-06-20 11:21:19,5,2023-06-20 05:51:19,
4228,869d20fe-0f2e-11ee-af30-5254007123c1,4301,2023-07-22,0.0,35431.2,2,167682,1,2023-06-20 11:21:39,5,2023-06-20 05:51:39,
4229,dc6c3982-0f2e-11ee-af30-5254007123c1,4418,2023-08-08,0.0,27784.65,2,167681,1,2023-06-20 11:24:03,5,2023-06-20 05:54:03,
4230,e6fe97f5-0f2e-11ee-af30-5254007123c1,4419,2023-08-08,0.0,32176.5,2,167681,1,2023-06-20 11:24:21,5,2023-06-20 05:54:21,
4231,02fe4415-0f35-11ee-af30-5254007123c1,4431,2023-06-20,0.0,69600.0,1,,1,2023-06-20 12:08:05,5,2023-06-20 06:38:05,
4232,8414601a-0f53-11ee-af30-5254007123c1,4536,2023-06-20,0.0,49500.0,1,,1,2023-06-20 15:46:26,5,2023-06-20 10:16:26,
4233,9fe61c35-0f5c-11ee-af30-5254007123c1,4543,2023-06-20,0.0,19899.9,1,,0,2023-06-20 16:51:38,5,2023-06-24 18:07:49,5.0
4234,58d97d8d-0fff-11ee-9a6d-5254007123c1,3833,2023-07-10,0.0,90345.0,2,167659,1,2023-06-21 12:16:27,5,2023-06-21 06:46:27,
4235,7874b512-1003-11ee-9a6d-5254007123c1,4549,2023-06-21,0.0,8532.0,1,,1,2023-06-21 12:45:58,5,2023-06-21 07:15:58,
4236,63377dc7-101c-11ee-9a6d-5254007123c1,4554,2023-06-21,0.0,11100.0,1,,1,2023-06-21 15:44:20,5,2023-06-21 10:14:20,
4237,b2cbdbd7-102f-11ee-9a6d-5254007123c1,4557,2023-06-21,0.0,3400.0,1,,1,2023-06-21 18:02:34,5,2023-06-21 12:32:34,
4238,95d000f0-10e0-11ee-9a6d-5254007123c1,4553,2023-06-22,0.0,61600.0,1,,1,2023-06-22 15:08:46,5,2023-06-22 09:38:46,
4239,530172a2-1174-11ee-9a6d-5254007123c1,4562,2023-06-22,0.0,1932.0,1,,1,2023-06-23 08:46:20,5,2023-06-23 03:16:20,
4240,fdd76f58-1251-11ee-9a6d-5254007123c1,4569,2023-06-24,0.0,1400.0,1,,1,2023-06-24 11:13:05,5,2023-06-24 05:43:05,
4241,4084d3e4-1257-11ee-9a6d-5254007123c1,4571,2023-06-24,0.0,3800.0,1,,1,2023-06-24 11:50:44,5,2023-06-24 06:20:44,
4242,24969dbe-1262-11ee-9a6d-5254007123c1,4543,2023-06-20,0.0,19899.9,1,,1,2023-06-24 13:08:42,5,2023-06-24 07:38:42,
4243,e7ec917e-1262-11ee-9a6d-5254007123c1,4570,2023-06-24,0.0,89100.0,1,,1,2023-06-24 13:14:10,5,2023-06-24 07:44:10,
4244,0f8034fc-1264-11ee-9a6d-5254007123c1,4570,2023-06-18,0.0,50.0,1,,1,2023-06-24 13:22:26,5,2023-06-24 07:52:26,
4245,69ce31d7-128c-11ee-9a6d-5254007123c1,4575,2023-06-24,0.0,11200.0,1,,1,2023-06-24 18:11:17,5,2023-06-24 12:41:17,
4246,a672fdcb-13fd-11ee-9a6d-5254007123c1,4436,2023-06-21,0.0,109500.0,2,167683,1,2023-06-26 14:14:23,5,2023-06-26 08:44:23,
4247,b503557b-13fd-11ee-9a6d-5254007123c1,4478,2023-06-26,0.0,109500.0,2,167684,1,2023-06-26 14:14:47,5,2023-06-26 08:44:47,
4248,01e0bf01-13fe-11ee-9a6d-5254007123c1,4466,2023-08-14,0.0,0.0,2,167690,0,2023-06-26 14:16:56,5,2023-06-26 19:17:07,5.0
4249,2064ef29-13fe-11ee-9a6d-5254007123c1,4466,2023-08-14,0.0,39185.68,2,167690,1,2023-06-26 14:17:48,5,2023-06-26 08:47:48,
4250,597b0550-1420-11ee-9a6d-5254007123c1,4582,2023-06-26,0.0,7740.0,1,,1,2023-06-26 18:22:46,5,2023-06-26 12:52:46,
4251,ecb820b5-14a0-11ee-9a6d-5254007123c1,4583,2023-07-14,0.0,59000.0,2,167692,1,2023-06-27 09:43:09,5,2023-06-27 04:13:09,
4252,99e1824a-14b3-11ee-9a6d-5254007123c1,4584,2023-06-27,0.0,6090.0,1,,1,2023-06-27 11:56:50,5,2023-06-27 06:26:50,
4253,156a1edb-14d1-11ee-9a6d-5254007123c1,4588,2023-06-27,0.0,3300.0,1,,1,2023-06-27 15:27:53,5,2023-06-27 09:57:53,
4254,d3116556-14e9-11ee-9a6d-5254007123c1,4499,2023-06-27,0.0,55500.0,1,,1,2023-06-27 18:24:59,5,2023-06-27 12:54:59,
4255,81389afa-157b-11ee-9a6d-5254007123c1,4585,2023-06-28,0.0,297185.548,1,,1,2023-06-28 11:47:48,5,2023-06-28 06:17:48,
